player,goals,assists,blocks,catches,completions,throwaways,drops,callahans
Jack,0,0,0,0,0,0,0,0
Jacob,0,1,1,14,16,0,1,0
Jordan,1,0,2,12,19,2,0,0
Joshua,0,0,0,1,0,0,0,0
Kawaoka,0,0,0,1,1,0,0,0
Kobe,0,0,0,0,0,0,0,0
Lexa,0,0,0,1,1,0,0,0
Lior,4,2,1,13,22,3,0,0
Marcelo,1,3,2,1,22,3,1,0
Max,0,0,0,2,1,0,0,0
Natasha,0,0,0,2,3,0,0,0
Nolan,0,1,0,8,7,0,0,0
Phil,0,0,0,1,3,0,1,0
Raj,0,0,0,3,2,0,1,0
Robot,0,0,0,9,11,0,0,0
Sam,2,1,0,15,15,2,0,0
Schlag,0,1,0,7,11,1,0,0
Skylohr,1,0,1,10,3,0,0,0
Tommy,0,0,0,2,1,0,0,0
Vincenzo,1,1,1,3,1,0,0,0
Xander,0,0,0,2,1,0,0,0
Adams T,0,0,0,1,1,0,1,0
Chang,1,1,0,38,49,3,0,0
Checho,0,0,1,3,1,1,0,0
Condit,1,1,0,0,1,0,0,0
Crawford,1,2,1,31,21,1,0,0
Earley,1,0,0,5,4,1,1,0
Falat,3,1,1,19,14,2,0,0
Fein,1,1,0,11,2,1,0,0
Hammer D,0,0,0,5,5,1,0,0
Hernande,0,0,0,2,4,0,0,0
Hirning,0,0,0,6,1,0,0,0
Jaffe,0,0,0,1,21,1,0,0
Josh K,0,0,0,0,0,0,0,0
Kharrazi,1,1,2,8,12,1,0,0
Kunz S,0,1,0,0,5,0,0,0
Lassett,0,1,0,11,23,1,0,0
Levinsky,0,0,1,6,3,1,0,0
Lin M,2,0,1,6,2,2,0,0
Moore,2,0,0,4,4,1,0,0
Morris A,1,1,1,1,8,1,0,0
Murphy N,0,0,0,2,2,0,0,0
Newlin,0,1,2,4,6,1,0,0
Norden,3,6,0,6,67,1,1,0
Richmond,1,0,0,6,3,0,0,0
Roach,1,0,0,1,2,0,0,0
Sabin Z,3,0,1,14,10,1,1,0
Shi A,0,0,0,4,5,1,0,0
Stearns,4,0,0,22,27,3,0,0
Surmani,0,1,0,10,10,1,0,0
Thompson,1,0,0,0,8,1,0,0
Tien,0,0,0,0,1,1,0,0
Tozer,0,0,0,0,0,0,1,0
Yeager,0,0,0,1,6,0,0,0
Yeagle R,1,0,0,0,3,0,0,0
Young L,0,1,0,9,31,1,0,0
Zaccaro,2,6,1,33,26,3,0,0
Adam Cho,0,1,0,0,1,0,0,0
Aldous R,1,3,1,26,37,0,0,0
Alex D,2,2,1,23,70,1,0,0
AlexD,0,0,0,5,3,0,0,0
Ben Mill,0,0,0,1,1,0,0,0
Brad H,3,1,1,25,13,1,1,0
BradH,1,0,0,14,5,1,0,0
Bryant S,0,0,0,2,0,1,0,0
Cam Bail,4,1,1,10,9,2,0,0
Cam Bak,0,0,0,1,1,0,0,0
CamBail,2,0,0,6,3,0,0,0
CamBak,0,0,0,0,0,0,0,0
Charli E,0,0,0,1,3,0,0,0
CharliE,0,0,0,0,2,0,0,0
Dennis C,0,1,0,5,3,1,0,0
Derek M,0,0,1,3,7,0,0,0
Eddie H,1,1,0,0,13,1,0,0
EddieH,0,0,0,0,0,0,0,0
Hai Tran,0,0,0,0,0,0,0,0
Henry S,1,0,0,5,1,1,0,0
HenryS,0,0,0,1,1,0,0,0
John D,2,0,0,1,1,0,0,0
John Q,1,0,1,3,0,0,0,0
John R,2,0,0,12,4,1,0,0
JohnD,0,0,0,0,0,1,0,0
JohnQ,0,0,0,1,0,0,0,0
Kodi S,1,4,0,35,41,5,1,0
KodiS,2,0,0,2,4,0,0,0
Manny E,0,0,0,11,20,2,0,0
Marc M,1,1,0,13,11,2,0,0
MarcM,0,0,0,2,2,0,0,0
Mark B,1,4,0,32,18,6,0,0
MarkB,0,0,1,1,12,1,0,0
Morgan H,0,0,0,0,0,0,0,0
Nick M,1,0,2,4,2,0,0,0
Nick R,1,0,0,3,1,0,0,0
NickM,0,0,0,0,0,0,0,0
Peter GL,1,0,0,4,3,1,0,0
PeterGL,0,0,0,0,0,0,0,0
Qxhna T,0,0,0,2,1,0,0,0
QxhnaT,0,0,0,5,0,1,0,0
Reed H,0,0,0,0,4,0,0,0
Robbie F,0,0,0,1,0,0,0,0
Ryan S,3,0,1,19,3,1,0,0
RyanS,0,0,0,4,1,0,0,0
Sam C,5,2,2,7,24,2,0,0
Shane W,1,0,3,2,4,1,1,0
ShaneW,0,0,1,0,0,0,0,0
Steph L,0,0,0,0,4,1,0,0
StephL,0,0,0,3,3,0,0,0
Willam A,0,0,1,1,1,0,0,0
WillamA,0,0,0,0,0,0,0,0
Willia C,1,1,1,14,4,2,0,0
Xtehn T,0,0,0,2,4,0,0,0
XtehnT,0,0,0,1,2,1,0,0
AJ,0,0,0,0,1,0,0,0
AK,3,0,1,2,3,1,0,0
B Wachob,1,1,1,1,5,0,0,0
Barrett,0,0,0,0,0,0,0,0
Barrow,1,1,0,4,8,1,0,0
Bass,0,0,1,0,0,0,0,0
Carr,0,1,1,8,6,0,0,0
Chapman,0,0,0,0,0,0,0,0
Chard,1,2,0,0,9,0,0,0
Clary,2,0,0,4,5,1,0,0
Cogswell,0,0,0,0,0,0,0,0
Del,0,0,0,0,0,0,0,0
Dennis,0,0,0,0,1,0,0,0
Fairley,1,1,0,2,11,0,1,0
Gibson,0,1,1,8,34,1,0,0
H Wachob,0,0,0,5,13,2,1,0
Hiser,0,1,0,1,2,0,0,0
Huston,1,1,0,19,14,0,0,0
Kunsa,2,0,0,29,22,1,0,0
Lane,0,0,0,7,6,0,0,0
Lapikas,0,0,0,0,0,0,0,0
Larsen,0,0,0,4,10,2,0,0
Layton,1,0,0,1,1,0,0,0
Ley,3,5,2,126,43,1,0,0
Lootens,0,0,0,0,0,0,0,0
McKisic,0,0,0,0,1,0,0,0
O'Bryan,1,3,2,15,75,4,0,0
PVB,1,2,0,16,19,1,0,0
Perales,0,0,0,7,6,2,0,0
Repasky,5,0,0,12,10,0,0,0
Roney,2,1,2,45,53,4,0,0
Schimmel,0,0,0,0,0,0,0,0
Seuntjen,2,1,1,1,12,0,0,0
Sullivan,0,0,0,7,19,0,0,0
Taylor,4,0,1,15,9,1,0,0
Travagli,1,1,0,7,5,0,0,0
Vickroy,3,4,0,4,16,3,0,0
Vinson,0,0,0,8,1,0,1,0
Wasnick,1,0,1,1,1,0,0,0
Armstron,0,4,0,16,36,1,0,0
Boychuk,2,0,0,7,1,0,0,0
Burelle,1,2,1,7,1,0,0,0
Carroll,0,1,1,9,12,2,0,0
Dacquist,0,0,0,3,3,0,0,0
Edwards,2,0,3,10,3,1,0,0
Foord,1,1,2,0,4,2,0,0
Harris,3,2,1,7,17,4,0,0
Harrison,0,0,1,9,10,0,0,0
Hau,0,1,0,6,16,1,1,0
Hirst,0,3,1,12,7,2,1,0
Huynh,2,2,1,0,11,1,0,0
Iain M,1,0,2,14,13,0,1,0
IsaiahMK,0,3,1,22,10,2,0,0
LaFrance,0,0,1,4,0,0,0,0
Linq,1,1,1,11,14,1,0,0
Lloyd,0,1,1,1,7,2,0,0
Martin,0,0,0,2,6,2,0,0
McKnight,1,1,0,22,21,2,1,0
Meron,0,1,2,5,0,1,0,0
Mike M,1,1,1,0,0,0,0,0
Norden,1,0,1,2,4,0,0,0
Ojo,0,0,1,2,2,0,0,0
Oort,4,0,1,7,0,0,0,0
Powell,0,1,0,4,3,3,0,0
Pries,0,0,0,3,0,0,0,0
Tan,0,2,1,2,5,1,0,0
Turner,0,0,0,0,0,0,0,0
Vasilyev,1,0,0,2,8,0,0,0
Wilson,0,3,0,3,7,0,0,0
Yearwood,1,0,0,8,9,1,0,0
Zlatic,1,1,1,6,3,0,0,0
knapp,1,3,0,6,46,1,0,0
