player,goals,assists,blocks,catches,completions,throwaways,drops,callahans
Jack,0,0,0,0,0,0,0,0
Jacob,2,1,1,4,0,0,0,0
Jordan,0,3,1,15,16,5,1,0
Joshua,1,0,0,3,2,0,0,0
Kawaoka,0,0,0,3,4,0,0,0
Kobe,0,0,0,0,0,0,0,0
Lexa,0,0,0,0,0,0,0,0
Lior,3,0,3,28,6,1,1,0
Marcelo,1,3,1,2,9,3,1,0
Max,0,0,0,0,1,0,0,0
Natasha,0,0,0,0,1,0,0,0
Nolan,0,0,1,2,5,0,0,0
Phil,0,1,0,1,1,1,1,0
Raj,0,0,0,2,4,0,1,0
Robot,0,0,2,4,5,0,0,0
Sam,0,2,1,44,34,3,0,0
Schlag,0,1,0,4,6,1,0,0
Skylohr,1,0,1,4,2,0,0,0
Tommy,0,0,0,2,1,0,0,0
Vincenzo,3,2,2,2,3,1,0,0
Xander,0,0,0,0,6,0,0,0
Adams T,0,0,0,1,1,1,0,0
Chang,1,1,1,52,15,3,0,0
Checho,0,0,0,1,1,1,0,0
Condit,0,0,0,1,0,1,0,0
Crawford,4,5,2,9,18,1,1,0
Earley,2,0,0,0,3,1,0,0
Falat,1,1,0,32,27,1,0,0
Fein,3,1,2,17,5,0,1,0
Hammer D,1,0,0,5,3,0,1,0
Hernande,0,0,0,3,1,0,0,0
Hirning,0,0,1,6,2,0,0,0
Jaffe,0,2,0,17,3,1,0,0
Josh K,0,0,0,0,0,0,0,0
Kharrazi,0,1,1,9,15,1,0,0
Kunz S,0,0,2,8,2,0,0,0
Lassett,0,1,0,13,12,1,0,0
Levinsky,0,0,1,3,5,0,0,0
Lin M,1,1,1,16,5,0,0,0
Moore,0,1,1,11,6,1,0,0
Morris A,1,0,0,6,4,0,0,0
Murphy N,1,1,0,6,6,1,0,0
Newlin,0,1,1,0,3,1,0,0
Norden,0,0,0,39,13,1,0,0
Richmond,1,0,0,2,1,0,0,0
Roach,0,0,0,1,1,0,0,0
Sabin Z,2,3,2,8,23,0,0,0
Shi A,0,1,1,3,15,1,0,0
Stearns,4,4,2,19,3,0,0,0
Surmani,0,1,0,1,10,2,0,0
Thompson,3,3,0,11,9,4,0,0
Tien,0,0,0,0,1,1,0,0
Tozer,1,0,1,1,0,0,0,0
Yeager,0,0,0,8,4,0,0,0
Yeagle R,0,0,0,1,0,0,0,0
Young L,2,0,0,22,35,1,0,0
Zaccaro,3,1,0,0,49,1,0,0
Adam Cho,1,1,0,1,3,0,0,0
Aldous R,2,2,0,19,19,0,0,0
Alex D,0,1,1,6,5,2,1,0
AlexD,0,0,0,11,5,0,1,0
Ben Mill,0,0,0,1,1,0,0,0
Brad H,5,2,1,38,27,1,1,0
BradH,1,2,0,10,9,0,0,0
Bryant S,0,1,0,1,2,0,0,0
Cam Bail,1,3,1,10,25,1,0,0
Cam Bak,0,0,0,1,1,1,0,0
CamBail,1,0,0,0,4,0,0,0
CamBak,0,0,0,0,0,0,0,0
Charli E,0,0,0,1,1,0,0,0
CharliE,0,0,0,3,2,0,0,0
Dennis C,0,1,0,5,7,1,0,0
Derek M,0,0,0,4,3,0,0,0
Eddie H,1,3,0,7,13,3,0,0
EddieH,0,0,0,1,1,0,0,0
Hai Tran,0,0,0,0,0,0,0,0
Henry S,1,1,1,3,1,2,0,0
HenryS,0,0,0,1,1,0,0,0
John D,1,0,1,0,1,1,0,0
John Q,1,0,0,3,2,0,0,0
John R,2,2,0,4,16,1,0,0
JohnD,0,0,0,0,0,0,0,0
JohnQ,0,0,0,1,0,0,0,0
Kodi S,1,4,0,21,55,3,1,0
KodiS,0,0,0,0,3,0,0,0
Manny E,0,1,0,32,23,2,0,0
Marc M,0,1,1,3,3,1,0,0
MarcM,0,0,0,2,4,0,0,0
Mark B,5,7,1,7,24,1,0,0
MarkB,0,2,0,8,3,1,0,0
Morgan H,0,0,0,0,0,0,0,0
Nick M,2,0,2,0,0,0,1,0
Nick R,2,0,0,4,4,0,0,0
NickM,0,0,0,0,0,0,0,0
Peter GL,2,0,0,3,2,2,0,0
PeterGL,0,0,0,0,0,0,0,0
Qxhna T,0,0,0,1,4,0,0,0
QxhnaT,0,0,0,0,2,1,0,0
Reed H,1,2,0,9,4,0,0,0
Robbie F,0,1,0,2,1,0,0,0
Ryan S,2,0,0,12,7,0,0,0
RyanS,0,0,0,4,1,0,0,0
Sam C,1,2,1,14,14,1,0,0
Shane W,1,0,2,6,2,0,1,0
ShaneW,0,0,1,0,0,0,0,0
Steph L,0,0,0,4,12,1,0,0
StephL,0,0,0,3,7,0,0,0
Willam A,0,0,0,2,1,0,0,0
WillamA,0,0,0,0,0,0,0,0
Willia C,5,3,1,21,4,1,0,0
Xtehn T,0,1,1,3,12,4,0,0
XtehnT,0,0,0,0,0,0,0,0
AJ,0,0,0,1,0,0,0,0
AK,1,0,1,4,4,0,0,0
B Wachob,1,1,1,1,5,1,0,0
Barrett,0,0,0,0,0,0,0,0
Barrow,3,1,0,17,7,1,0,0
Bass,1,0,1,0,2,0,0,0
Carr,3,2,1,33,34,1,0,0
Chapman,0,0,0,0,0,0,0,0
Chard,0,1,1,13,6,1,0,0
Clary,1,0,0,4,0,0,1,0
Cogswell,0,0,0,0,0,0,0,0
Del,0,0,0,0,0,0,0,0
Dennis,0,0,0,2,2,0,0,0
Fairley,3,1,0,15,5,0,1,0
Gibson,0,0,1,13,11,1,0,0
H Wachob,2,1,0,24,2,2,0,0
Hiser,0,1,1,2,2,0,0,0
Huston,1,2,0,30,10,1,0,0
Kunsa,1,2,0,43,7,2,0,0
Lane,1,0,0,3,0,0,0,0
Lapikas,0,0,0,0,0,0,0,0
Larsen,0,0,0,8,9,0,0,0
Layton,0,0,0,1,1,0,0,0
Ley,1,2,0,78,25,2,0,0
Lootens,0,0,0,0,0,1,0,0
McKisic,0,0,0,2,0,0,0,0
O'Bryan,0,1,0,20,39,1,0,0
PVB,0,0,0,19,12,1,0,0
Perales,0,0,1,15,15,0,0,0
Repasky,1,1,0,23,13,1,0,0
Roney,1,9,2,6,9,1,1,0
Schimmel,0,0,0,0,0,0,0,0
Seuntjen,4,0,1,9,7,0,0,0
Sullivan,0,0,0,4,18,0,0,0
Taylor,5,2,0,13,12,1,1,0
Travagli,1,1,0,12,7,0,0,0
Vickroy,2,5,2,25,17,2,0,0
Vinson,0,0,0,3,1,0,1,0
Wasnick,1,0,2,3,1,0,1,0
Armstron,2,2,0,21,54,0,0,0
Boychuk,2,2,1,13,17,1,0,0
Burelle,5,1,0,13,11,1,1,0
Carroll,1,3,0,4,8,1,0,0
Dacquist,1,0,0,6,4,0,0,0
Edwards,4,0,1,6,3,0,0,0
Foord,1,0,2,4,0,1,0,0
Harris,0,3,1,27,9,1,0,0
Harrison,0,1,2,6,1,0,0,0
Hau,1,2,1,1,6,0,0,0
Hirst,2,3,0,15,0,0,1,0
Huynh,1,2,1,4,11,1,0,0
Iain M,2,0,0,14,12,0,1,0
IsaiahMK,0,4,1,10,16,2,1,0
LaFrance,0,0,1,1,2,0,0,0
Linq,1,2,0,14,6,1,0,0
Lloyd,0,1,1,5,4,0,0,0
Martin,0,0,0,5,4,0,0,0
McKnight,1,0,1,19,40,1,0,0
Meron,0,0,0,4,7,2,0,0
Mike M,0,2,1,0,2,0,0,0
Norden,1,1,0,8,1,1,0,0
Ojo,0,0,1,2,1,0,0,0
Oort,5,0,0,12,3,1,0,0
Powell,0,0,0,2,5,1,0,0
Pries,0,0,0,3,0,0,0,0
Tan,1,0,2,8,1,1,0,0
Turner,0,0,0,0,1,0,0,0
Vasilyev,0,0,1,1,4,1,1,0
Wilson,0,0,0,3,6,0,0,0
Yearwood,0,1,0,15,39,2,0,0
Zlatic,1,1,0,11,6,0,0,0
knapp,2,0,0,29,11,0,0,0
