player,goals,assists,blocks,catches,completions,throwaways,drops,callahans
Jack,0,0,0,0,0,0,0,0
Jacob,1,0,3,13,7,0,0,0
Jordan,1,3,0,15,17,3,0,0
Joshua,1,0,0,3,2,1,0,0
Kawaoka,0,0,0,1,5,0,0,0
Kobe,0,0,0,0,0,0,0,0
Lexa,0,0,0,2,5,0,0,0
Lior,5,2,0,27,30,1,1,0
Marcelo,2,2,1,20,48,3,1,0
Max,0,0,0,3,1,0,0,0
Natasha,0,0,0,1,13,0,0,0
Nolan,1,0,0,3,3,1,0,0
Phil,0,0,0,3,2,0,0,0
Raj,0,0,0,4,1,0,0,0
Robot,0,1,1,3,8,1,0,0
Sam,0,1,0,1,33,1,0,0
Schlag,0,0,0,12,18,1,0,0
Skylohr,3,0,2,0,2,0,0,0
Tommy,0,0,1,2,1,0,0,0
Vincenzo,1,1,0,3,7,0,0,0
Xander,0,0,0,1,1,0,0,0
Adams T,0,0,0,1,2,0,0,0
Chang,0,2,1,19,41,4,0,0
Checho,1,0,1,0,3,0,0,0
Condit,0,2,0,2,0,1,0,0
Crawford,2,5,1,8,7,1,0,0
Earley,1,1,0,0,1,0,0,0
Falat,4,1,0,5,13,1,0,0
Fein,3,0,1,9,5,1,1,0
Hammer D,0,0,1,3,3,0,0,0
Hernande,0,0,0,5,1,1,0,0
Hirning,0,0,1,2,0,0,0,0
Jaffe,0,0,0,4,10,0,1,0
Josh K,0,0,0,0,0,0,0,0
Kharrazi,1,1,0,6,0,1,0,0
Kunz S,1,0,1,2,2,0,0,0
Lassett,0,0,1,29,4,2,0,0
Levinsky,1,0,0,2,0,0,0,0
Lin M,1,0,0,18,1,1,0,0
Moore,1,0,0,1,5,0,0,0
Morris A,2,0,1,3,8,1,0,0
Murphy N,1,1,0,8,3,1,0,0
Newlin,1,2,0,4,1,0,0,0
Norden,2,1,1,25,77,2,0,0
Richmond,0,0,0,5,0,0,0,0
Roach,0,0,0,2,3,0,0,0
Sabin Z,2,3,2,26,19,3,0,0
Shi A,0,1,0,1,1,0,0,0
Stearns,7,1,1,9,20,2,1,0
Surmani,2,0,0,7,4,0,0,0
Thompson,0,1,1,6,17,1,0,0
Tien,0,0,0,2,2,0,0,0
Tozer,0,0,1,0,2,1,0,0
Yeager,0,1,0,6,0,0,0,0
Yeagle R,0,0,0,0,1,0,0,0
Young L,1,1,0,12,20,0,0,0
Zaccaro,1,1,1,40,57,3,0,0
Adam Cho,0,0,0,5,1,0,0,0
Aldous R,1,2,1,5,2,1,0,0
Alex D,2,0,2,8,32,0,0,0
AlexD,0,0,0,5,6,0,0,0
Ben Mill,0,0,0,0,0,0,0,0
Brad H,3,2,1,21,10,3,0,0
BradH,0,2,0,7,2,0,0,0
Bryant S,0,0,1,0,0,0,0,0
Cam Bail,4,1,1,1,15,1,0,0
Cam Bak,0,0,0,1,1,0,0,0
CamBail,2,0,1,0,6,1,0,0
CamBak,0,0,0,0,0,0,0,0
Charli E,0,0,0,1,0,0,0,0
CharliE,0,0,0,2,1,0,0,0
Dennis C,0,0,0,10,2,0,0,0
Derek M,0,0,1,10,7,0,0,0
Eddie H,1,1,0,20,1,0,0,0
EddieH,0,0,0,1,2,2,0,0
Hai Tran,0,0,0,0,0,0,0,0
Henry S,0,1,0,2,5,0,0,0
HenryS,0,0,0,0,0,0,0,0
John D,1,1,1,1,2,1,1,0
John Q,0,1,2,0,1,0,0,0
John R,0,0,1,3,3,1,0,0
JohnD,0,0,0,0,0,0,0,0
JohnQ,0,1,0,1,0,0,0,0
Kodi S,2,1,1,14,43,6,1,0
KodiS,0,0,0,1,5,1,0,0
Manny E,0,2,1,4,45,1,0,0
Marc M,0,4,0,3,12,1,0,0
MarcM,0,0,0,2,2,0,0,0
Mark B,1,3,0,8,49,1,0,0
MarkB,0,3,0,1,8,0,0,0
Morgan H,0,0,0,0,0,0,0,0
Nick M,2,1,1,2,3,1,1,0
Nick R,2,0,0,5,3,0,0,0
NickM,0,0,0,0,0,0,0,0
Peter GL,2,1,1,3,4,0,1,0
PeterGL,0,0,0,0,0,0,0,0
Qxhna T,0,0,0,0,0,0,0,0
QxhnaT,0,0,0,4,1,0,0,0
Reed H,3,1,1,4,8,0,0,0
Robbie F,0,1,0,0,0,1,0,0
Ryan S,3,0,1,12,7,0,1,0
RyanS,1,0,0,2,1,0,0,0
Sam C,4,0,0,0,19,1,1,0
Shane W,1,0,1,6,3,0,2,0
ShaneW,0,0,1,0,0,0,0,0
Steph L,0,0,0,1,24,1,0,0
StephL,0,0,0,3,1,0,0,0
Willam A,0,0,2,3,2,0,0,0
WillamA,0,0,0,0,0,0,0,0
Willia C,1,0,2,5,7,2,0,0
Xtehn T,0,0,1,5,1,1,0,0
XtehnT,0,0,0,0,2,1,0,0
AJ,0,0,0,0,0,0,0,0
AK,1,0,1,2,1,0,1,0
B Wachob,1,0,1,12,4,0,0,0
Barrett,0,0,0,0,0,0,0,0
Barrow,1,1,0,3,4,0,0,0
Bass,0,0,0,0,0,0,0,0
Carr,0,0,2,18,19,1,0,0
Chapman,0,0,0,0,0,0,0,0
Chard,1,1,1,0,11,0,0,0
Clary,3,0,0,1,8,1,0,0
Cogswell,0,0,0,0,0,0,0,0
Del,0,0,0,0,1,0,0,0
Dennis,0,0,0,1,1,0,0,0
Fairley,1,1,0,21,13,1,0,0
Gibson,1,0,0,20,22,1,0,0
H Wachob,0,0,0,17,24,0,0,0
Hiser,1,0,0,3,1,0,0,0
Huston,0,2,0,32,15,1,0,0
Kunsa,1,2,0,23,41,1,0,0
Lane,1,0,1,4,2,0,0,0
Lapikas,0,0,0,0,0,0,0,0
Larsen,0,1,0,14,8,0,0,0
Layton,0,0,0,1,1,0,0,0
Ley,0,3,1,61,71,1,0,0
Lootens,0,0,0,0,0,0,0,0
McKisic,0,1,0,1,0,1,0,0
O'Bryan,0,2,1,34,67,2,0,0
PVB,0,2,0,9,18,1,0,0
Perales,1,0,1,3,12,1,0,0
Repasky,5,2,0,5,9,0,1,0
Roney,3,1,4,78,60,0,0,0
Schimmel,0,0,0,0,0,0,0,0
Seuntjen,2,1,0,2,5,0,0,0
Sullivan,0,0,0,4,8,0,0,0
Taylor,1,0,1,10,7,0,1,0
Travagli,1,0,0,15,6,2,0,0
Vickroy,1,4,0,10,16,1,0,0
Vinson,0,0,0,3,2,0,0,0
Wasnick,2,0,0,2,2,0,0,0
Armstron,2,0,1,13,21,1,0,0
Boychuk,3,1,0,6,5,1,1,0
Burelle,0,0,1,6,1,2,1,0
Carroll,2,5,0,19,14,2,0,0
Dacquist,0,0,0,1,1,0,0,0
Edwards,1,0,1,9,11,1,0,0
Foord,0,0,0,4,2,1,0,0
Harris,2,2,1,15,16,1,0,0
Harrison,0,1,0,2,7,0,0,0
Hau,0,0,0,15,7,1,0,0
Hirst,1,1,1,12,3,1,1,0
Huynh,0,1,2,24,21,1,0,0
Iain M,3,2,0,9,6,1,1,0
IsaiahMK,0,2,0,10,20,2,2,0
LaFrance,0,0,2,1,3,0,0,0
Linq,0,0,0,4,8,1,0,0
Lloyd,1,1,0,0,3,1,0,0
Martin,0,0,1,3,4,1,0,0
McKnight,3,2,0,28,16,2,1,0
Meron,0,1,1,5,3,2,0,0
Mike M,1,1,3,12,3,1,0,0
Norden,0,1,0,8,10,2,0,0
Ojo,0,0,1,3,0,0,0,0
Oort,3,1,0,3,6,0,1,0
Powell,0,0,1,7,13,0,0,0
Pries,0,0,0,2,3,0,0,0
Tan,2,1,0,4,1,1,0,0
Turner,0,0,0,0,1,0,0,0
Vasilyev,0,0,0,6,9,0,0,0
Wilson,1,0,0,11,5,0,0,0
Yearwood,0,2,0,15,2,2,0,0
Zlatic,2,0,1,1,2,0,1,0
knapp,2,4,0,3,5,1,0,0
