player,goals,assists,blocks,catches,completions,throwaways,drops,callahans
Jack,0,0,0,0,0,0,0,0
Jacob,3,2,0,4,4,0,1,0
Jordan,2,2,1,19,23,3,1,0
Joshua,0,0,0,0,1,0,0,0
Kawaoka,0,0,0,1,1,0,0,0
Kobe,0,0,0,0,0,0,0,0
Lexa,0,0,0,2,0,0,1,0
Lior,6,3,1,26,9,4,0,0
Marcelo,2,3,1,53,9,4,1,0
Max,0,1,0,0,2,0,0,0
Natasha,0,0,0,1,1,0,0,0
Nolan,0,1,0,4,3,0,0,0
Phil,0,0,1,2,2,0,0,0
Raj,0,0,0,4,3,0,0,0
Robot,1,1,1,3,13,1,0,0
Sam,0,0,1,21,31,0,0,0
Schlag,0,2,0,41,7,0,0,0
Skylohr,1,0,1,12,7,0,0,0
Tommy,0,0,0,2,1,0,0,0
Vincenzo,2,1,0,8,8,2,0,0
Xander,0,1,0,1,2,0,0,0
Adams T,0,0,0,0,1,0,0,0
Chang,2,2,0,6,45,1,1,0
Checho,0,0,1,4,1,1,0,0
Condit,0,1,0,3,1,0,0,0
Crawford,1,1,4,22,18,1,0,0
Earley,0,0,0,3,3,1,1,0
Falat,1,5,1,11,29,1,1,0
Fein,2,0,3,13,13,0,1,0
Hammer D,1,1,0,0,5,1,0,0
Hernande,0,0,0,4,1,0,0,0
Hirning,0,0,1,0,0,0,0,0
Jaffe,0,3,0,9,6,0,0,0
Josh K,0,0,0,0,0,0,0,0
Kharrazi,1,1,1,3,11,0,0,0
Kunz S,0,0,2,10,5,0,0,0
Lassett,0,0,0,6,6,0,0,0
Levinsky,0,1,1,2,1,1,0,0
Lin M,1,1,1,2,33,2,1,0
Moore,3,0,1,6,2,0,0,0
Morris A,1,1,0,6,3,1,0,0
Murphy N,0,1,0,8,9,1,0,0
Newlin,0,0,1,7,2,3,0,0
Norden,4,1,0,3,44,0,0,0
Richmond,0,0,0,6,2,0,0,0
Roach,0,0,0,0,1,1,0,0
Sabin Z,3,1,0,15,4,1,0,0
Shi A,0,0,0,10,4,0,0,0
Stearns,1,1,1,20,34,2,1,0
Surmani,1,1,0,10,24,1,0,0
Thompson,2,1,0,12,5,0,0,0
Tien,0,0,0,1,2,1,0,0
Tozer,0,0,0,2,0,0,0,0
Yeager,0,0,0,2,7,0,0,0
Yeagle R,0,0,0,1,1,0,0,0
Young L,1,1,1,19,20,1,0,0
Zaccaro,1,4,2,44,54,1,0,0
Adam Cho,0,1,0,0,1,0,0,0
Aldous R,1,0,0,18,13,2,0,0
Alex D,1,1,3,25,25,5,1,0
AlexD,0,0,0,15,12,0,0,0
Ben Mill,0,0,0,1,0,0,0,0
Brad H,1,2,2,42,20,1,1,0
BradH,0,0,0,10,5,0,0,0
Bryant S,0,0,0,2,0,1,0,0
Cam Bail,1,1,1,16,23,0,0,0
Cam Bak,0,0,0,1,0,0,0,0
CamBail,1,0,0,12,13,0,0,0
CamBak,0,0,0,0,0,0,0,0
Charli E,0,1,0,1,2,0,0,0
CharliE,0,0,0,2,1,0,0,0
Dennis C,0,1,0,10,10,0,0,0
Derek M,0,0,2,5,7,0,0,0
Eddie H,0,1,1,5,9,1,1,0
EddieH,0,0,0,1,0,0,0,0
Hai Tran,0,0,0,0,0,0,0,0
Henry S,0,0,0,4,8,1,0,0
HenryS,0,0,0,1,0,0,0,0
John D,0,0,1,0,2,0,0,0
John Q,0,1,1,4,2,0,0,0
John R,1,0,0,18,6,1,0,0
JohnD,0,0,0,0,0,0,0,0
JohnQ,0,0,0,2,0,0,0,0
Kodi S,5,1,1,54,85,3,1,0
KodiS,1,0,0,1,2,0,0,0
Manny E,0,1,0,22,54,3,0,0
Marc M,1,2,0,6,5,1,0,0
MarcM,0,0,0,0,1,0,0,0
Mark B,2,2,0,26,48,1,0,0
MarkB,0,1,0,2,2,1,0,0
Morgan H,0,0,0,0,0,0,0,0
Nick M,2,1,1,4,8,1,1,0
Nick R,1,0,0,2,0,0,0,0
NickM,0,0,0,0,0,0,0,0
Peter GL,3,0,1,4,6,1,0,0
PeterGL,0,0,0,0,0,0,0,0
Qxhna T,0,1,0,1,0,0,0,0
QxhnaT,0,0,0,4,1,0,0,0
Reed H,1,0,1,11,9,0,0,0
Robbie F,0,1,0,2,0,1,0,0
Ryan S,2,1,0,13,6,0,0,0
RyanS,0,0,0,0,2,0,0,0
Sam C,0,0,1,12,1,0,1,0
Shane W,1,0,0,6,1,0,1,0
ShaneW,0,0,0,0,0,0,0,0
Steph L,0,0,0,1,11,0,0,0
StephL,0,0,0,0,2,0,0,0
Willam A,0,0,0,2,1,0,0,0
WillamA,0,0,0,0,0,0,0,0
Willia C,1,1,1,15,21,0,0,0
Xtehn T,0,0,0,1,0,5,0,0
XtehnT,0,0,0,0,2,1,0,0
AJ,0,0,0,1,0,0,0,0
AK,1,0,2,2,1,0,0,0
B Wachob,0,1,0,1,5,0,0,0
Barrett,0,0,0,0,0,0,0,0
Barrow,0,0,0,8,5,1,0,0
Bass,0,0,1,0,2,0,0,0
Carr,3,3,0,14,6,1,0,0
Chapman,0,0,0,0,0,0,0,0
Chard,1,1,0,5,15,0,0,0
Clary,1,0,0,0,0,0,0,0
Cogswell,0,0,0,0,0,0,0,0
Del,0,0,0,1,0,0,0,0
Dennis,0,0,0,1,2,0,0,0
Fairley,1,1,0,2,0,0,0,0
Gibson,1,4,1,14,12,0,0,0
H Wachob,2,1,0,5,33,4,0,0
Hiser,0,0,0,4,4,0,0,0
Huston,0,0,0,28,31,0,0,0
Kunsa,1,1,0,28,4,0,0,0
Lane,1,0,0,3,3,0,0,0
Lapikas,0,0,0,0,0,0,0,0
Larsen,0,0,0,3,12,0,0,0
Layton,0,0,0,1,1,0,0,0
Ley,4,2,1,48,66,5,0,0
Lootens,0,0,0,0,0,0,0,0
McKisic,0,0,0,0,0,0,0,0
O'Bryan,1,3,1,9,20,0,0,1
PVB,1,2,0,29,0,0,0,0
Perales,0,1,1,5,16,2,0,0
Repasky,3,1,1,18,14,0,0,0
Roney,1,5,5,33,49,0,0,0
Schimmel,0,0,0,0,0,0,0,0
Seuntjen,2,0,1,4,5,0,0,0
Sullivan,1,0,0,4,8,0,0,0
Taylor,3,0,1,6,4,0,0,0
Travagli,1,2,0,11,2,0,0,0
Vickroy,0,3,0,46,35,1,0,0
Vinson,0,0,1,5,0,0,1,0
Wasnick,0,0,1,2,1,0,0,0
Armstron,2,1,1,3,4,1,0,0
Boychuk,4,1,0,2,9,1,1,0
Burelle,0,2,1,1,3,2,1,0
Carroll,1,3,1,28,12,1,0,0
Dacquist,1,0,0,5,4,0,0,0
Edwards,2,1,1,2,4,1,1,0
Foord,1,0,0,0,1,1,0,0
Harris,3,2,0,27,13,1,0,0
Harrison,0,1,1,3,3,1,0,0
Hau,1,1,2,13,6,1,1,0
Hirst,3,1,1,4,7,0,0,0
Huynh,2,1,1,22,11,1,0,0
Iain M,2,1,2,11,6,1,1,0
IsaiahMK,1,0,0,13,12,4,1,0
LaFrance,0,0,0,3,1,0,0,0
Linq,1,2,1,9,15,1,0,0
Lloyd,0,2,2,13,3,1,0,0
Martin,0,1,0,2,1,0,0,0
McKnight,1,2,1,31,49,1,0,0
Meron,0,1,0,2,4,1,0,0
Mike M,0,2,1,6,7,0,0,0
Norden,0,3,1,6,28,1,0,0
Ojo,0,0,2,1,1,0,0,0
Oort,2,1,0,16,1,1,0,0
Powell,0,0,1,1,0,4,0,0
Pries,0,1,0,1,2,0,0,0
Tan,1,1,0,3,1,0,0,0
Turner,0,0,0,3,1,0,0,0
Vasilyev,0,1,0,4,1,1,0,0
Wilson,1,2,0,6,2,0,0,0
Yearwood,1,0,0,15,9,1,0,0
Zlatic,1,0,1,3,1,0,0,0
knapp,2,2,0,3,1,1,0,0
