player,goals,assists,blocks,catches,completions,throwaways,drops,callahans
Jack,0,0,0,0,0,0,0,0
Jacob,1,2,0,11,9,1,0,0
Jordan,4,2,1,12,30,2,0,0
Joshua,1,0,0,4,1,0,0,0
Kawaoka,0,0,0,1,1,1,0,0
Kobe,0,0,0,0,0,0,0,0
Lexa,0,0,0,1,1,0,0,0
Lior,4,3,1,28,37,3,0,0
Marcelo,3,4,0,24,30,2,0,0
Max,0,0,0,1,0,0,0,0
Natasha,0,0,0,3,2,0,0,0
Nolan,1,0,1,4,3,0,1,0
Phil,0,0,1,1,1,0,0,0
Raj,0,0,1,3,5,0,0,0
Robot,0,0,0,12,9,1,1,0
Sam,1,2,1,15,56,0,0,0
Schlag,0,0,0,11,15,0,0,0
Skylohr,1,0,0,5,2,0,0,0
Tommy,0,0,1,1,1,0,0,0
Vincenzo,3,1,0,16,2,1,0,0
Xander,0,0,0,3,1,0,0,0
Adams T,0,0,0,1,5,0,0,0
Chang,2,2,0,22,35,2,0,0
Checho,0,0,0,0,0,0,0,0
Condit,0,0,0,3,1,0,0,0
Crawford,2,4,0,8,5,0,1,0
Earley,0,0,0,9,1,1,0,0
Falat,1,4,2,10,1,2,1,0
Fein,2,1,2,6,6,0,0,0
Hammer D,1,0,1,2,8,0,1,0
Hernande,0,0,0,1,1,0,0,0
Hirning,0,0,0,1,0,0,0,0
Jaffe,0,0,1,2,23,0,0,0
Josh K,0,0,0,0,0,0,0,0
Kharrazi,1,1,0,7,8,3,0,0
Kunz S,0,1,2,0,0,0,0,0
Lassett,0,2,0,0,12,1,0,0
Levinsky,0,0,1,9,1,0,0,0
Lin M,1,0,0,8,19,3,1,0
Moore,1,0,2,4,2,1,0,0
Morris A,1,2,0,7,1,0,1,0
Murphy N,3,1,0,0,3,0,0,0
Newlin,0,1,1,0,2,2,0,0
Norden,1,2,0,58,10,4,0,0
Richmond,0,0,0,4,0,0,0,0
Roach,0,0,0,3,1,0,0,0
Sabin Z,2,1,1,17,8,1,1,0
Shi A,0,0,1,10,0,0,0,0
Stearns,2,3,1,21,11,5,0,0
Surmani,0,0,0,8,14,2,0,0
Thompson,0,3,0,12,4,1,0,0
Tien,0,0,0,0,2,0,0,0
Tozer,0,0,0,2,1,1,0,0
Yeager,0,0,0,0,9,0,0,0
Yeagle R,0,0,0,2,2,0,0,0
Young L,2,1,0,2,28,2,0,0
Zaccaro,0,4,0,60,58,1,0,0
Adam Cho,1,1,0,2,6,0,0,0
Aldous R,1,3,1,17,2,1,0,0
Alex D,1,1,0,13,32,5,1,0
AlexD,0,0,0,8,3,1,0,0
Ben Mill,0,0,0,1,1,0,0,0
Brad H,6,0,0,12,47,2,1,0
BradH,0,0,0,11,1,0,0,0
Bryant S,0,1,0,4,2,0,0,0
Cam Bail,1,1,1,17,3,1,0,0
Cam Bak,0,0,0,1,1,1,0,0
CamBail,0,0,0,10,2,0,0,0
CamBak,0,0,0,0,0,0,0,0
Charli E,0,0,0,1,2,0,0,0
CharliE,0,0,0,4,1,0,0,0
Dennis C,0,0,0,0,4,0,0,0
Derek M,0,0,1,0,2,0,0,0
Eddie H,1,1,0,9,27,5,1,0
EddieH,0,0,0,3,3,0,0,0
Hai Tran,0,0,0,1,0,0,0,0
Henry S,1,1,0,3,5,1,0,0
HenryS,0,0,0,0,0,0,0,0
John D,1,1,0,2,1,0,0,0
John Q,1,0,0,2,1,0,0,0
John R,2,4,1,2,11,1,0,0
JohnD,0,0,0,0,0,1,0,0
JohnQ,0,0,0,0,0,0,0,0
Kodi S,3,4,0,56,53,3,1,0
KodiS,0,0,0,3,2,0,0,0
Manny E,0,2,0,8,14,1,0,0
Marc M,0,0,1,4,3,0,0,0
MarcM,0,0,0,1,0,0,0,0
Mark B,5,12,0,28,17,7,0,0
MarkB,0,0,0,12,13,1,0,0
Morgan H,0,0,0,0,0,0,0,0
Nick M,1,0,2,1,0,0,0,0
Nick R,2,0,0,2,1,0,0,0
NickM,0,0,0,0,0,0,0,0
Peter GL,3,1,0,8,2,1,0,0
PeterGL,0,0,0,0,0,0,0,0
Qxhna T,0,0,0,0,0,0,0,0
QxhnaT,0,0,0,5,1,1,0,0
Reed H,3,0,0,6,3,0,0,0
Robbie F,0,0,0,0,3,2,0,0
Ryan S,3,0,1,4,3,1,0,0
RyanS,0,0,0,1,3,0,0,0
Sam C,0,1,1,1,11,0,1,0
Shane W,1,0,0,8,3,0,0,0
ShaneW,0,0,1,0,0,0,0,0
Steph L,0,0,0,19,8,2,0,0
StephL,0,0,0,3,5,0,0,0
Willam A,0,0,1,1,0,0,0,0
WillamA,0,0,0,0,0,0,0,0
Willia C,2,0,2,17,18,0,0,0
Xtehn T,1,0,1,2,7,3,0,0
XtehnT,0,0,0,0,1,1,0,0
AJ,0,0,0,0,0,0,0,0
AK,0,0,1,5,0,0,1,0
B Wachob,1,0,0,9,11,0,0,0
Barrett,0,0,0,0,0,0,0,0
Barrow,1,0,1,0,4,0,0,0
Bass,0,0,0,0,2,0,0,0
Carr,1,1,0,38,46,1,0,0
Chapman,0,0,0,0,0,0,0,0
Chard,1,1,1,9,5,0,0,0
Clary,1,0,0,1,1,0,0,0
Cogswell,0,0,0,0,0,0,0,0
Del,0,0,0,0,0,0,0,0
Dennis,0,0,0,1,1,0,0,0
Fairley,1,0,1,2,10,1,0,0
Gibson,1,2,0,26,22,1,0,0
H Wachob,2,1,0,9,0,1,0,0
Hiser,1,1,1,1,7,0,0,0
Huston,5,2,1,44,8,1,0,0
Kunsa,1,1,0,41,32,0,0,0
Lane,0,0,0,4,0,0,0,0
Lapikas,0,0,0,0,0,0,0,0
Larsen,0,0,0,9,14,1,0,0
Layton,0,0,0,1,1,0,0,0
Ley,1,2,0,26,72,3,0,0
Lootens,0,0,0,0,0,0,0,0
McKisic,0,0,0,3,1,0,0,0
O'Bryan,3,1,1,44,9,4,0,0
PVB,1,3,1,17,14,2,0,0
Perales,0,0,1,3,10,1,0,0
Repasky,1,0,0,16,14,0,0,0
Roney,2,0,1,35,49,3,1,0
Schimmel,0,0,0,0,0,0,0,0
Seuntjen,3,0,2,6,11,0,0,0
Sullivan,1,0,0,3,12,0,1,0
Taylor,1,1,0,11,3,0,1,0
Travagli,1,0,0,18,12,1,0,0
Vickroy,2,2,0,11,19,0,0,0
Vinson,0,0,0,10,7,1,1,0
Wasnick,0,0,1,2,0,0,0,0
Armstron,2,1,0,5,34,2,0,0
Boychuk,2,0,0,19,5,1,0,0
Burelle,1,3,1,18,12,1,1,0
Carroll,1,7,0,20,21,1,0,0
Dacquist,1,0,1,5,3,0,0,0
Edwards,1,0,1,6,5,0,0,0
Foord,1,1,1,1,3,0,0,0
Harris,0,1,1,4,5,1,0,0
Harrison,0,0,2,3,7,0,0,0
Hau,1,0,1,1,4,1,0,0
Hirst,0,2,0,1,14,1,1,1
Huynh,2,0,3,14,17,0,0,0
Iain M,0,0,0,10,7,2,0,0
IsaiahMK,2,1,2,1,18,2,0,0
LaFrance,0,0,0,0,1,0,0,0
Linq,1,1,1,12,9,1,0,0
Lloyd,1,1,1,5,1,2,0,0
Martin,0,1,1,4,4,0,0,0
McKnight,1,1,0,24,33,1,1,0
Meron,0,0,0,3,2,1,0,0
Mike M,1,0,2,1,0,0,0,0
Norden,1,3,1,7,15,3,0,0
Ojo,0,0,0,0,4,0,0,0
Oort,6,0,0,3,1,1,0,0
Powell,0,0,2,4,9,2,0,0
Pries,0,0,0,2,0,0,0,0
Tan,2,1,0,4,3,0,0,0
Turner,0,0,0,1,2,0,0,0
Vasilyev,0,0,1,1,0,1,1,0
Wilson,1,0,0,4,3,0,0,0
Yearwood,0,1,0,3,5,2,0,0
Zlatic,2,0,1,1,8,0,0,0
knapp,1,4,0,15,1,0,0,0
