player,goals,assists,blocks,catches,completions,throwaways,drops,callahans
Jack,0,0,1,1,1,0,0,0
Jacob,1,1,1,2,5,0,2,0
Jordan,2,1,0,17,10,3,0,0
Joshua,1,0,0,2,2,0,0,0
Kawaoka,0,0,0,0,2,0,0,0
Kobe,0,0,0,0,0,0,0,0
Lexa,0,0,0,2,1,0,0,0
Lior,3,0,1,23,26,1,0,0
Marcelo,1,4,0,6,8,1,2,0
Max,0,1,0,0,1,0,0,0
Natasha,0,0,0,0,1,0,0,0
Nolan,0,2,1,1,3,0,0,0
Phil,0,1,1,2,1,0,0,0
Raj,0,1,0,3,4,0,0,0
Robot,1,1,2,4,7,0,0,0
Sam,0,0,0,10,22,1,0,0
Schlag,0,1,0,6,14,0,0,0
Skylohr,2,0,0,2,8,1,0,0
Tommy,0,0,0,0,1,0,0,0
Vincenzo,0,0,1,12,8,0,0,0
Xander,0,0,0,4,1,0,0,0
Adams T,0,0,0,2,3,0,0,0
Chang,1,3,1,27,39,1,0,0
Checho,1,0,1,2,2,0,0,0
Condit,1,0,0,1,0,0,0,0
Crawford,3,3,1,2,24,0,1,0
Earley,1,0,0,4,1,0,0,0
Falat,3,3,3,30,19,2,1,0
Fein,0,0,1,2,2,1,0,0
Hammer D,0,1,0,7,7,0,0,0
Hernande,0,0,0,3,1,0,0,0
Hirning,0,1,2,2,3,0,0,0
Jaffe,0,1,1,11,5,2,0,0
Josh K,0,0,0,0,0,0,0,0
Kharrazi,1,1,0,20,7,1,0,0
Kunz S,0,1,1,3,1,0,0,0
Lassett,0,0,0,7,3,3,0,0
Levinsky,2,0,2,4,2,1,0,0
Lin M,0,3,0,26,12,2,1,0
Moore,1,1,0,8,2,1,0,0
Morris A,1,0,1,4,5,0,0,0
Murphy N,2,0,0,4,7,1,0,0
Newlin,0,0,0,9,5,0,0,0
Norden,4,3,1,57,38,2,0,0
Richmond,0,0,0,8,1,0,0,0
Roach,0,0,0,4,1,1,0,0
Sabin Z,2,1,0,22,1,3,1,0
Shi A,0,0,0,3,14,0,0,0
Stearns,2,2,3,12,20,4,0,0
Surmani,1,2,0,8,20,0,0,0
Thompson,1,1,0,3,9,1,0,0
Tien,0,0,0,2,1,1,0,0
Tozer,0,0,1,1,2,0,0,0
Yeager,0,1,0,5,4,1,0,0
Yeagle R,0,0,0,1,2,0,1,0
Young L,1,0,1,16,4,1,0,0
Zaccaro,0,0,1,12,62,2,0,0
Adam Cho,1,1,0,1,0,0,0,0
Aldous R,1,1,3,3,4,1,0,0
Alex D,1,0,1,40,55,0,1,0
AlexD,0,0,0,0,6,0,0,0
Ben Mill,0,0,0,0,1,0,0,0
Brad H,5,2,1,33,21,0,1,0
BradH,0,1,0,18,9,0,0,0
Bryant S,0,0,0,2,0,0,0,0
Cam Bail,3,2,1,28,9,1,1,0
Cam Bak,1,0,0,3,1,1,0,0
CamBail,2,0,0,4,2,0,0,0
CamBak,0,0,0,0,0,0,0,0
Charli E,0,1,0,1,1,0,0,0
CharliE,0,0,0,3,2,0,0,0
Dennis C,0,0,0,19,7,0,0,0
Derek M,0,0,1,2,1,0,0,0
Eddie H,1,0,0,5,2,2,0,0
EddieH,0,0,0,1,2,1,0,0
Hai Tran,0,0,0,0,0,0,0,0
Henry S,1,1,0,2,2,1,0,0
HenryS,0,0,1,1,0,0,0,0
John D,0,1,1,1,0,0,0,0
John Q,1,0,2,0,2,0,0,0
John R,1,4,0,9,12,1,0,0
JohnD,0,0,0,0,0,0,0,0
JohnQ,0,0,0,2,1,0,0,0
Kodi S,2,2,0,22,64,4,2,0
KodiS,0,0,0,2,1,0,0,0
Manny E,0,0,1,13,29,0,0,0
Marc M,1,2,0,18,7,1,0,0
MarcM,0,0,0,1,1,0,0,0
Mark B,2,6,0,38,42,4,1,0
MarkB,0,1,0,2,4,0,0,0
Morgan H,0,0,0,0,0,0,0,0
Nick M,1,0,1,3,3,0,0,0
Nick R,2,0,0,4,2,0,0,0
NickM,0,0,0,1,0,0,0,0
Peter GL,4,0,0,10,6,0,1,0
PeterGL,0,0,0,0,0,0,0,0
Qxhna T,0,0,0,3,1,0,0,0
QxhnaT,0,1,0,3,1,0,0,0
Reed H,3,0,0,8,1,1,0,0
Robbie F,1,0,0,1,1,0,0,0
Ryan S,3,1,1,14,9,0,0,0
RyanS,0,0,0,1,8,0,0,0
Sam C,1,1,1,12,25,0,1,0
Shane W,2,1,1,8,5,1,2,0
ShaneW,0,0,0,0,0,0,0,0
Steph L,0,0,0,4,15,1,0,0
StephL,0,0,0,3,1,0,0,0
Willam A,0,0,0,0,1,0,0,0
WillamA,0,0,0,0,0,0,0,0
Willia C,1,0,1,15,13,1,0,0
Xtehn T,0,1,1,1,4,2,0,0
XtehnT,0,0,0,0,1,1,0,0
AJ,0,0,0,1,1,0,0,0
AK,0,0,1,4,3,0,0,0
B Wachob,1,1,0,14,3,0,0,0
Barrett,0,0,0,0,0,0,0,0
Barrow,0,0,0,6,7,0,1,0
Bass,0,0,1,1,0,0,0,0
Carr,0,1,1,31,32,2,0,0
Chapman,0,0,0,0,0,0,0,0
Chard,0,1,0,4,10,0,0,0
Clary,1,0,0,11,7,0,0,0
Cogswell,0,0,0,0,0,0,0,0
Del,0,0,0,0,0,0,0,0
Dennis,0,0,0,2,2,0,0,0
Fairley,0,0,0,29,1,1,0,0
Gibson,0,1,0,7,1,1,0,0
H Wachob,2,0,0,33,11,2,0,0
Hiser,0,0,1,2,0,1,0,0
Huston,3,2,1,5,20,0,0,0
Kunsa,2,0,0,63,51,0,0,0
Lane,0,0,0,6,3,0,0,0
Lapikas,0,0,0,0,0,0,0,0
Larsen,0,0,0,8,6,1,0,0
Layton,0,0,1,1,0,0,0,0
Ley,2,4,1,57,44,2,0,0
Lootens,0,0,0,0,0,0,0,0
McKisic,0,0,0,0,2,0,0,0
O'Bryan,1,5,1,7,25,1,0,0
PVB,0,2,1,16,29,1,0,0
Perales,1,0,0,10,30,0,0,0
Repasky,3,1,1,10,9,2,1,0
Roney,3,7,0,20,5,4,0,0
Schimmel,0,0,0,0,0,0,0,0
Seuntjen,2,1,1,0,9,0,0,0
Sullivan,0,0,0,12,0,0,0,0
Taylor,0,2,1,15,5,2,0,0
Travagli,0,2,1,4,16,2,0,0
Vickroy,2,2,2,9,44,2,0,0
Vinson,0,0,1,4,1,0,1,0
Wasnick,1,0,0,0,3,0,0,0
Armstron,0,1,1,15,19,0,0,0
Boychuk,4,1,1,12,1,0,1,0
Burelle,1,2,1,1,13,0,0,0
Carroll,1,3,0,26,16,1,1,0
Dacquist,0,0,0,4,4,0,1,0
Edwards,4,0,2,6,2,0,0,0
Foord,2,0,0,5,1,0,0,0
Harris,0,2,1,25,3,2,1,0
Harrison,0,1,1,6,2,0,0,0
Hau,1,0,1,12,4,1,1,0
Hirst,3,1,0,5,3,1,1,0
Huynh,1,1,0,6,10,1,0,0
Iain M,3,0,1,2,12,0,0,0
IsaiahMK,2,2,2,18,13,2,1,0
LaFrance,0,0,0,1,0,0,0,0
Linq,0,0,0,11,7,1,0,0
Lloyd,0,0,1,0,5,1,0,0
Martin,0,1,0,4,4,0,0,0
McKnight,0,3,0,42,41,1,1,0
Meron,0,0,1,6,1,1,0,0
Mike M,0,2,0,4,6,0,0,0
Norden,0,0,0,1,14,1,0,0
Ojo,0,0,1,1,1,0,0,0
Oort,0,0,0,9,2,1,0,0
Powell,0,1,1,11,5,2,0,0
Pries,1,0,0,2,2,0,0,0
Tan,2,0,2,2,3,0,0,0
Turner,0,0,0,1,1,0,0,0
Vasilyev,0,0,0,1,5,0,0,0
Wilson,0,0,0,9,1,0,0,0
Yearwood,0,1,0,2,7,2,0,0
Zlatic,1,1,2,9,3,1,0,0
knapp,0,1,0,1,3,1,0,0
