player,goals,assists,blocks,catches,completions,throwaways,drops,callahans
Jack,0,0,0,0,0,0,0,0
Jacob,0,1,2,13,14,1,0,0
Jordan,1,1,2,23,8,0,0,0
Joshua,3,0,0,0,2,0,1,0
Kawaoka,0,0,0,2,0,0,0,0
Kobe,0,0,0,0,0,0,0,0
Lexa,0,0,0,2,0,0,0,0
Lior,6,3,0,22,33,1,0,0
Marcelo,1,2,0,23,30,2,1,0
Max,0,1,1,0,1,0,0,0
Natasha,0,0,0,1,3,0,0,0
Nolan,0,0,0,1,3,0,0,0
Phil,0,1,0,0,2,0,0,0
Raj,0,0,0,3,6,0,1,0
Robot,1,0,0,9,7,0,0,0
Sam,0,1,0,46,18,1,0,0
Schlag,0,0,0,12,16,0,0,0
Skylohr,0,0,0,4,6,1,0,0
Tommy,0,0,1,1,1,0,0,0
Vincenzo,2,1,2,5,2,2,0,0
Xander,0,0,0,4,2,0,0,0
Adams T,0,0,0,3,2,0,0,0
Chang,1,1,0,26,68,0,0,0
Checho,0,0,1,4,2,1,0,0
Condit,0,2,1,1,0,1,0,0
Crawford,3,3,0,41,41,3,0,0
Earley,0,1,0,10,2,0,0,0
Falat,2,3,2,25,27,1,1,0
Fein,1,1,2,10,14,1,1,0
Hammer D,0,0,1,2,1,1,0,0
Hernande,0,0,0,1,1,0,0,0
Hirning,0,0,2,1,2,0,0,0
Jaffe,0,0,0,15,27,0,0,0
Josh K,0,0,0,0,0,0,0,0
Kharrazi,0,2,0,8,9,1,0,0
Kunz S,0,0,1,6,2,0,0,0
Lassett,0,1,0,16,18,3,0,0
Levinsky,0,0,1,0,1,0,0,0
Lin M,1,2,1,19,3,2,0,0
Moore,0,0,1,6,9,0,0,0
Morris A,1,0,0,4,5,1,1,0
Murphy N,1,0,0,2,11,0,1,0
Newlin,0,1,0,0,3,1,0,0
Norden,1,1,1,50,6,2,0,0
Richmond,0,0,0,3,1,0,0,0
Roach,1,1,0,1,3,0,0,0
Sabin Z,4,3,1,11,15,3,0,0
Shi A,0,0,0,10,4,1,0,0
Stearns,2,4,1,21,14,3,0,0
Surmani,0,0,0,11,3,0,0,0
Thompson,1,3,1,2,6,0,0,0
Tien,0,0,0,3,2,0,0,0
Tozer,0,0,0,0,2,0,0,0
Yeager,0,1,0,6,5,0,0,0
Yeagle R,0,0,0,2,1,0,0,0
Young L,1,2,0,15,4,3,0,0
Zaccaro,1,0,2,11,53,1,0,0
Adam Cho,0,0,0,7,1,0,0,0
Aldous R,1,1,1,15,17,0,0,0
Alex D,2,0,2,17,25,1,0,0
AlexD,0,0,0,20,10,0,0,0
Ben Mill,0,0,0,0,0,0,0,0
Brad H,2,2,0,28,4,0,1,0
BradH,0,0,0,4,10,1,0,0
Bryant S,0,0,0,0,1,0,0,0
Cam Bail,0,1,0,26,18,0,0,0
Cam Bak,0,0,0,1,0,0,0,0
CamBail,1,0,1,16,3,1,0,0
CamBak,0,0,0,0,0,0,0,0
Charli E,0,0,0,2,1,0,0,0
CharliE,0,0,0,0,2,0,0,0
Dennis C,0,1,0,15,13,0,0,0
Derek M,0,0,1,1,2,0,0,0
Eddie H,0,2,0,24,2,5,0,0
EddieH,0,0,0,2,1,1,0,0
Hai Tran,0,0,0,0,0,0,0,0
Henry S,1,0,0,2,1,1,0,0
HenryS,0,0,0,1,0,0,0,0
John D,1,1,0,2,2,1,0,0
John Q,0,0,0,0,1,0,0,0
John R,1,6,1,19,6,1,0,0
JohnD,0,0,0,1,0,1,0,0
JohnQ,0,0,0,1,0,0,0,0
Kodi S,2,4,1,43,10,5,0,0
KodiS,0,0,1,15,3,1,0,0
Manny E,1,1,1,6,31,1,0,0
Marc M,0,2,0,11,7,1,0,0
MarcM,0,0,0,0,2,0,0,0
Mark B,1,8,1,15,61,4,0,0
MarkB,0,1,1,4,4,2,0,0
Morgan H,0,0,0,0,0,0,0,0
Nick M,0,1,1,5,4,1,0,0
Nick R,0,0,0,4,6,0,0,0
NickM,0,0,0,1,0,0,0,0
Peter GL,2,0,2,1,7,0,1,0
PeterGL,0,0,0,0,0,0,0,0
Qxhna T,0,0,0,4,1,0,0,0
QxhnaT,0,0,0,4,2,1,0,0
Reed H,0,1,0,11,6,0,0,0
Robbie F,0,0,0,1,0,2,0,0
Ryan S,0,0,0,10,5,1,0,0
RyanS,0,0,0,2,4,0,0,0
Sam C,0,2,1,6,0,1,0,0
Shane W,2,1,3,8,2,0,0,0
ShaneW,0,0,1,0,0,0,0,0
Steph L,0,0,0,13,6,1,0,0
StephL,0,0,0,5,0,0,0,0
Willam A,0,0,0,1,0,0,0,0
WillamA,0,0,0,0,0,0,0,0
Willia C,3,0,2,15,17,2,0,0
Xtehn T,1,1,0,11,4,0,0,0
XtehnT,0,0,0,1,0,1,0,0
AJ,0,0,0,0,0,0,0,0
AK,3,0,1,5,1,1,0,0
B Wachob,1,1,0,11,6,0,0,0
Barrett,0,0,0,0,0,0,0,0
Barrow,2,0,0,7,3,0,0,0
Bass,1,0,0,0,0,0,0,0
Carr,3,0,1,13,18,1,0,0
Chapman,0,0,0,0,0,0,0,0
Chard,1,1,1,6,2,0,0,0
Clary,1,0,0,9,4,0,0,0
Cogswell,0,0,0,0,0,0,0,0
Del,0,0,0,0,0,0,0,0
Dennis,0,0,0,2,0,0,0,0
Fairley,2,0,0,7,20,1,0,0
Gibson,0,4,1,1,5,1,0,0
H Wachob,2,1,1,39,20,1,0,0
Hiser,1,0,0,10,1,0,0,0
Huston,4,0,1,28,23,0,0,0
Kunsa,0,1,0,31,43,1,0,0
Lane,0,0,0,1,2,0,0,0
Lapikas,0,0,0,0,0,0,0,0
Larsen,0,0,0,19,13,1,0,0
Layton,0,0,0,0,0,0,0,0
Ley,1,4,0,42,49,5,0,0
Lootens,0,0,0,0,0,0,0,0
McKisic,0,1,0,1,2,0,0,0
O'Bryan,1,2,1,62,42,2,0,0
PVB,0,2,1,4,15,2,0,0
Perales,0,0,1,9,8,0,0,0
Repasky,3,1,0,22,3,0,1,0
Roney,3,8,1,13,31,1,0,0
Schimmel,0,0,0,0,0,0,0,0
Seuntjen,2,1,1,0,9,1,0,0
Sullivan,0,0,0,11,3,0,0,0
Taylor,2,1,0,11,4,1,0,0
Travagli,2,2,0,13,2,1,0,0
Vickroy,2,2,1,12,7,1,0,0
Vinson,0,0,0,1,1,1,0,0
Wasnick,1,0,1,1,1,0,0,0
Armstron,0,2,0,16,4,2,0,0
Boychuk,0,0,0,5,5,1,0,0
Burelle,2,0,1,4,4,2,1,0
Carroll,3,2,0,36,9,1,0,0
Dacquist,1,0,1,2,2,0,0,0
Edwards,1,1,1,9,6,1,0,0
Foord,0,0,2,3,2,0,0,0
Harris,0,5,0,6,14,1,0,0
Harrison,0,0,0,3,0,1,0,0
Hau,1,1,2,3,6,1,0,0
Hirst,0,2,0,1,11,3,0,0
Huynh,0,2,2,10,12,1,0,0
Iain M,2,2,1,8,1,0,0,0
IsaiahMK,2,3,0,15,28,3,1,0
LaFrance,1,0,1,0,0,0,0,0
Linq,1,1,1,9,10,0,0,0
Lloyd,0,0,1,5,9,1,0,0
Martin,0,0,1,4,3,1,0,0
McKnight,0,3,0,18,27,2,0,0
Meron,1,0,0,3,7,3,0,0
Mike M,1,1,0,11,5,0,0,0
Norden,0,2,0,8,11,0,0,0
Ojo,1,0,0,0,1,0,0,0
Oort,3,0,1,5,3,0,1,0
Powell,0,0,0,3,0,0,0,0
Pries,0,1,1,4,0,0,0,0
Tan,0,0,2,6,5,0,0,0
Turner,0,0,0,0,1,0,0,0
Vasilyev,0,0,0,6,5,0,0,0
Wilson,0,1,0,1,6,1,0,0
Yearwood,0,2,0,21,7,0,0,0
Zlatic,2,0,0,11,12,0,0,0
knapp,2,2,0,10,3,2,0,0
