player,goals,assists,blocks,catches,completions,throwaways,drops,callahans
Jack,0,0,0,0,0,0,0,0
Jacob,3,0,1,20,4,0,0,0
Jordan,1,3,1,2,11,1,0,0
Joshua,2,0,1,6,2,0,0,0
Kawaoka,0,0,0,1,3,0,0,0
Kobe,0,0,0,0,0,0,0,0
Lexa,0,0,0,2,3,0,0,0
Lior,0,0,1,8,20,4,1,0
Marcelo,3,4,1,14,45,2,0,0
Max,0,0,0,1,3,0,0,0
Natasha,0,0,0,5,1,0,0,0
Nolan,1,0,0,4,1,0,0,0
Phil,0,0,1,3,2,0,0,0
Raj,0,0,0,2,7,0,1,0
Robot,0,0,1,6,1,1,0,0
Sam,2,0,0,3,8,2,0,0
Schlag,1,0,0,29,4,2,0,0
Skylohr,1,0,1,8,1,0,0,0
Tommy,0,0,1,0,0,0,0,0
Vincenzo,2,1,2,6,10,0,0,0
Xander,0,0,0,6,1,0,0,0
Adams T,1,0,0,3,1,1,0,0
Chang,1,4,1,57,1,2,1,0
Checho,1,0,1,0,1,0,0,0
Condit,0,0,1,5,0,1,0,0
Crawford,1,2,0,1,0,2,1,0
Earley,0,1,0,7,5,0,0,0
Falat,3,2,3,0,22,1,0,0
Fein,2,1,2,0,7,0,1,0
Hammer D,0,0,0,5,9,0,1,0
Hernande,0,0,0,5,5,0,0,0
Hirning,0,0,1,4,4,1,0,0
Jaffe,0,0,1,14,14,1,0,0
Josh K,0,0,0,0,0,0,0,0
Kharrazi,1,1,1,16,3,2,0,0
Kunz S,1,1,3,6,5,0,0,0
Lassett,0,0,0,9,11,1,0,0
Levinsky,1,0,0,0,4,0,0,0
Lin M,1,1,2,27,17,3,0,0
Moore,2,0,1,3,6,0,0,0
Morris A,1,0,1,1,10,0,0,0
Murphy N,2,0,0,1,6,1,0,0
Newlin,0,1,2,1,6,1,0,0
Norden,1,8,0,24,14,1,0,0
Richmond,1,0,0,6,1,1,0,0
Roach,0,0,0,1,1,1,0,0
Sabin Z,1,4,1,4,25,1,0,0
Shi A,0,0,0,10,0,1,0,0
Stearns,1,3,1,44,3,1,0,0
Surmani,1,2,0,10,7,1,0,0
Thompson,2,1,0,9,5,1,0,0
Tien,0,0,0,3,2,0,0,0
Tozer,0,0,0,1,2,0,0,0
Yeager,0,1,0,1,6,0,0,0
Yeagle R,0,0,1,1,1,0,0,0
Young L,0,1,0,24,18,0,0,0
Zaccaro,3,2,0,19,24,2,0,0
Adam Cho,0,0,0,8,2,0,0,0
Aldous R,0,0,1,28,16,1,0,0
Alex D,0,0,1,0,29,0,0,0
AlexD,0,0,0,7,0,0,0,0
Ben Mill,0,0,0,0,2,0,0,0
Brad H,4,2,1,39,36,0,1,0
BradH,0,0,0,2,0,0,0,0
Bryant S,0,0,0,2,3,0,0,0
Cam Bail,0,0,1,25,25,1,0,0
Cam Bak,0,0,0,1,1,0,0,0
CamBail,1,0,0,11,2,1,0,0
CamBak,0,0,0,0,0,0,0,0
Charli E,0,1,0,0,0,0,0,0
CharliE,0,0,0,1,2,0,0,0
Dennis C,0,1,0,3,8,0,0,0
Derek M,0,0,1,3,13,0,0,0
Eddie H,0,2,0,1,14,3,0,0
EddieH,0,0,0,2,1,1,0,0
Hai Tran,0,0,0,0,0,0,0,0
Henry S,0,0,1,1,1,1,0,0
HenryS,0,0,0,0,2,0,0,0
John D,0,0,0,0,0,1,0,0
John Q,0,0,2,1,2,0,0,0
John R,1,1,0,12,11,2,0,0
JohnD,0,0,0,0,0,0,0,0
JohnQ,0,0,0,1,0,0,0,0
Kodi S,3,1,0,11,45,4,1,0
KodiS,1,0,0,4,2,0,0,0
Manny E,1,0,0,16,35,1,0,0
Marc M,0,2,0,11,1,0,0,0
MarcM,0,0,0,1,0,0,0,0
Mark B,3,13,0,76,20,3,1,0
MarkB,0,0,0,1,10,2,0,0
Morgan H,0,0,0,0,0,0,0,0
Nick M,2,0,2,2,5,0,0,0
Nick R,2,0,0,3,4,0,0,0
NickM,0,0,0,1,0,0,0,0
Peter GL,1,0,1,12,5,0,0,0
PeterGL,0,0,0,0,0,0,0,0
Qxhna T,0,0,0,3,3,0,0,0
QxhnaT,0,0,0,4,1,1,0,0
Reed H,2,1,0,1,1,0,0,0
Robbie F,0,0,0,2,1,1,0,0
Ryan S,0,0,1,3,9,1,0,0
RyanS,0,0,0,4,3,0,0,0
Sam C,2,1,1,7,26,0,0,0
Shane W,1,1,1,7,3,0,1,0
ShaneW,0,0,1,0,0,0,0,0
Steph L,1,0,0,10,19,0,0,0
StephL,0,0,0,5,5,0,0,0
Willam A,0,0,0,2,2,0,0,0
WillamA,0,0,0,0,0,0,0,0
Willia C,2,0,1,5,13,1,0,0
Xtehn T,0,0,0,2,3,2,0,0
XtehnT,0,0,0,0,1,0,0,0
AJ,0,1,0,1,0,0,0,0
AK,0,0,1,5,1,0,1,0
B Wachob,0,0,0,5,4,0,0,0
Barrett,0,0,0,0,0,0,0,0
Barrow,2,0,1,18,7,0,0,0
Bass,0,0,0,2,1,0,0,0
Carr,1,2,0,16,52,0,0,0
Chapman,0,0,0,0,0,0,0,0
Chard,2,0,0,1,7,0,0,0
Clary,1,0,0,5,3,0,0,0
Cogswell,0,0,0,0,0,0,0,0
Del,0,0,0,0,0,0,0,0
Dennis,0,0,0,0,2,0,0,0
Fairley,0,2,0,24,0,0,1,0
Gibson,0,2,0,14,1,1,0,0
H Wachob,1,0,0,16,16,1,0,0
Hiser,0,0,1,9,3,0,0,0
Huston,1,0,0,5,20,0,0,0
Kunsa,0,2,0,42,49,0,0,0
Lane,0,0,0,0,3,0,0,0
Lapikas,0,0,0,0,0,0,0,0
Larsen,0,0,0,47,2,0,0,0
Layton,0,0,0,1,0,0,0,0
Ley,3,1,1,84,56,3,0,0
Lootens,0,0,0,0,0,0,0,0
McKisic,0,0,0,0,1,0,0,0
O'Bryan,0,2,0,1,41,0,0,1
PVB,0,1,1,11,25,1,0,0
Perales,1,0,0,10,22,1,0,0
Repasky,0,1,0,6,12,1,0,0
Roney,2,1,1,75,46,2,1,0
Schimmel,0,0,0,0,0,0,0,0
Seuntjen,1,1,0,16,13,0,0,0
Sullivan,1,1,0,6,7,0,0,0
Taylor,5,1,1,8,5,0,0,0
Travagli,1,1,0,4,25,1,0,0
Vickroy,1,2,1,0,45,2,1,0
Vinson,1,0,0,7,5,0,1,0
Wasnick,0,0,1,2,0,0,0,0
Armstron,2,2,0,2,18,1,0,0
Boychuk,0,1,1,5,8,0,1,0
Burelle,3,2,0,16,9,0,0,0
Carroll,4,3,1,21,9,0,0,0
Dacquist,1,1,1,0,2,0,0,0
Edwards,3,1,1,1,11,1,0,0
Foord,1,0,2,5,3,1,0,0
Harris,1,0,0,0,13,4,0,0
Harrison,0,0,1,3,4,0,0,0
Hau,2,1,1,2,5,0,0,0
Hirst,3,1,1,13,11,0,0,0
Huynh,0,3,1,10,3,2,0,0
Iain M,2,1,2,4,6,0,0,0
IsaiahMK,0,2,1,16,18,1,0,0
LaFrance,1,0,0,3,1,0,0,0
Linq,1,1,1,15,4,1,1,0
Lloyd,0,0,2,12,2,1,0,0
Martin,0,1,0,3,1,0,0,0
McKnight,2,2,0,14,36,2,0,0
Meron,0,1,0,9,4,0,0,0
Mike M,1,2,0,1,0,0,0,0
Norden,1,2,1,23,15,1,0,0
Ojo,0,0,1,2,0,0,0,0
Oort,1,1,0,11,10,1,1,0
Powell,1,0,0,4,9,2,0,0
Pries,0,0,0,0,2,0,0,0
Tan,0,0,0,10,3,0,0,0
Turner,0,0,0,1,0,0,0,0
Vasilyev,0,0,1,0,4,2,0,0
Wilson,1,0,0,4,9,0,0,0
Yearwood,1,1,0,32,23,1,0,0
Zlatic,0,0,0,7,5,1,1,0
knapp,2,2,0,7,9,3,0,0
