player,goals,assists,blocks,catches,completions,throwaways,drops,callahans
Jack,0,0,0,0,0,0,0,0
Jacob,1,2,1,7,1,0,1,0
Jordan,2,0,1,3,11,2,1,0
Joshua,1,0,0,1,0,0,0,0
Kawaoka,0,0,0,0,1,0,0,0
Kobe,0,0,0,0,0,0,0,0
Lexa,0,1,0,1,0,0,0,0
Lior,4,1,0,17,30,0,0,0
Marcelo,5,3,1,5,29,1,1,0
Max,0,0,0,2,0,0,0,0
Natasha,0,0,0,2,2,0,0,0
Nolan,0,0,0,1,5,0,0,0
Phil,0,0,0,1,3,0,0,0
Raj,0,0,0,0,3,0,0,0
Robot,0,1,1,3,14,1,0,0
Sam,1,2,0,10,4,1,1,0
Schlag,0,1,0,11,7,0,0,0
Skylohr,1,0,1,11,1,0,0,0
Tommy,0,0,0,0,1,0,0,0
Vincenzo,5,0,1,12,2,2,0,0
Xander,0,0,0,2,0,0,0,0
Adams T,0,0,0,2,2,0,0,0
Chang,0,1,0,36,34,0,0,0
Checho,0,0,1,1,2,0,0,0
Condit,0,0,0,5,0,1,0,0
Crawford,4,1,0,12,20,2,0,0
Earley,1,1,0,1,4,0,0,0
Falat,3,3,0,36,26,4,1,0
Fein,2,0,0,14,7,0,1,0
Hammer D,1,0,1,2,7,0,1,0
Hernande,0,0,0,6,0,0,0,0
Hirning,0,1,0,1,3,0,0,0
Jaffe,0,1,1,3,15,2,0,0
Josh K,0,0,0,0,0,0,0,0
Kharrazi,1,2,0,1,12,0,0,0
Kunz S,0,1,0,0,0,0,0,0
Lassett,0,1,0,2,3,1,0,0
Levinsky,0,0,1,8,1,0,0,0
Lin M,2,1,0,8,31,0,0,0
Moore,2,0,1,2,5,0,0,0
Morris A,1,0,0,6,5,1,0,0
Murphy N,3,1,0,8,1,1,0,0
Newlin,1,1,3,4,2,2,0,0
Norden,0,6,0,40,22,3,1,0
Richmond,0,0,0,0,2,0,0,0
Roach,0,1,0,2,1,0,0,0
Sabin Z,1,1,1,16,16,2,1,0
Shi A,0,0,0,9,5,1,0,0
Stearns,4,2,2,12,21,2,0,0
Surmani,1,0,0,15,1,0,0,0
Thompson,1,1,0,20,5,1,1,0
Tien,0,0,0,0,0,0,0,0
Tozer,0,1,1,2,1,0,0,0
Yeager,0,0,0,6,2,1,0,0
Yeagle R,0,0,0,1,1,0,0,0
Young L,1,1,0,29,26,2,0,0
Zaccaro,2,1,2,28,47,2,0,0
Adam Cho,0,1,0,4,3,0,0,0
Aldous R,0,0,1,14,12,1,1,0
Alex D,2,1,1,29,13,3,1,0
AlexD,0,0,0,5,4,0,0,0
Ben Mill,0,0,0,2,1,0,0,0
Brad H,0,2,0,4,6,3,1,0
BradH,0,1,0,6,10,0,0,0
Bryant S,0,0,0,2,0,0,0,0
Cam Bail,3,1,0,13,11,1,0,0
Cam Bak,0,0,1,2,0,1,0,0
CamBail,0,0,0,9,3,0,0,0
CamBak,0,0,0,0,0,0,0,0
Charli E,0,1,0,1,1,0,0,0
CharliE,0,0,0,2,1,0,0,0
Dennis C,0,0,0,1,12,0,0,0
Derek M,0,0,1,6,13,0,0,0
Eddie H,0,1,0,8,19,2,0,0
EddieH,0,0,0,1,2,1,0,0
Hai Tran,0,0,0,0,0,0,0,0
Henry S,1,1,1,5,2,0,0,0
HenryS,0,0,0,0,1,0,0,0
John D,1,0,2,2,1,1,0,0
John Q,1,0,1,1,1,0,0,0
John R,2,1,1,7,8,1,0,0
JohnD,0,0,0,0,0,0,0,0
JohnQ,0,0,0,1,0,0,0,0
Kodi S,2,5,0,55,56,8,0,0
KodiS,1,0,0,8,9,1,0,0
Manny E,2,0,0,40,15,0,0,0
Marc M,0,3,0,8,9,0,0,0
MarcM,0,0,0,0,1,0,0,0
Mark B,5,3,1,54,19,5,0,0
MarkB,0,0,0,4,7,1,0,0
Morgan H,0,0,0,0,0,0,0,0
Nick M,2,1,2,4,4,1,0,0
Nick R,1,0,0,2,0,0,0,0
NickM,0,0,0,0,0,0,0,0
Peter GL,1,1,1,2,1,2,0,0
PeterGL,0,0,0,0,0,0,0,0
Qxhna T,0,0,0,0,3,0,0,0
QxhnaT,0,0,0,0,5,0,0,0
Reed H,0,1,1,9,7,0,0,0
Robbie F,0,1,0,0,1,1,0,0
Ryan S,2,0,0,7,9,0,1,0
RyanS,0,0,0,1,1,0,0,0
Sam C,1,1,1,19,18,0,1,0
Shane W,4,1,3,5,4,0,3,0
ShaneW,0,0,0,0,0,0,0,0
Steph L,0,0,0,9,2,0,1,0
StephL,0,0,0,4,1,0,0,0
Willam A,1,0,2,2,2,0,0,0
WillamA,0,0,0,0,0,0,0,0
Willia C,0,1,1,25,20,1,0,0
Xtehn T,0,1,0,2,0,0,0,0
XtehnT,0,0,0,1,1,2,0,0
AJ,0,0,0,1,0,0,0,0
AK,0,0,1,1,2,0,0,0
B Wachob,0,0,0,8,9,0,0,0
Barrett,0,0,0,0,0,0,0,0
Barrow,2,0,0,6,10,0,0,0
Bass,1,0,0,0,1,0,0,0
Carr,3,2,1,17,15,0,0,0
Chapman,0,0,0,0,0,0,0,0
Chard,1,1,1,11,5,0,0,0
Clary,1,0,0,5,3,0,0,0
Cogswell,0,0,0,0,0,0,0,0
Del,0,0,0,0,0,0,0,0
Dennis,0,0,0,1,0,0,0,0
Fairley,2,2,0,13,17,0,0,0
Gibson,0,2,1,23,3,0,0,0
H Wachob,0,3,0,10,4,1,0,0
Hiser,0,1,1,6,4,1,0,0
Huston,6,1,0,21,18,0,0,0
Kunsa,1,1,0,56,10,0,0,0
Lane,2,0,0,3,2,0,0,0
Lapikas,0,0,0,0,0,0,0,0
Larsen,0,0,0,13,19,0,0,0
Layton,0,0,0,1,0,0,0,0
Ley,0,2,0,96,70,4,0,0
Lootens,0,0,0,0,0,0,0,0
McKisic,0,0,0,1,0,0,0,0
O'Bryan,1,2,2,2,18,0,0,0
PVB,1,0,1,6,15,1,0,0
Perales,0,1,0,4,3,3,0,0
Repasky,4,2,1,24,15,0,1,0
Roney,0,3,2,16,59,3,0,0
Schimmel,0,0,0,0,0,0,0,0
Seuntjen,1,0,1,16,13,0,0,0
Sullivan,0,0,0,16,7,0,0,0
Taylor,1,0,1,9,1,2,0,0
Travagli,0,1,1,23,3,0,0,0
Vickroy,3,4,3,10,46,1,0,0
Vinson,0,0,0,2,2,0,1,0
Wasnick,0,0,0,0,0,0,0,0
Armstron,1,1,1,25,19,2,0,0
Boychuk,3,1,0,5,0,0,0,0
Burelle,2,1,1,13,9,3,0,0
Carroll,1,1,0,27,17,2,0,0
Dacquist,1,0,0,3,4,0,0,0
Edwards,2,0,1,3,8,1,1,0
Foord,0,0,1,0,1,1,0,0
Harris,1,1,1,15,15,1,0,0
Harrison,0,0,3,2,11,0,0,0
Hau,1,0,0,2,3,0,0,0
Hirst,3,3,0,8,19,1,1,0
Huynh,0,1,1,19,6,0,0,0
Iain M,0,2,1,4,2,0,0,0
IsaiahMK,1,0,1,9,20,0,2,0
LaFrance,0,0,2,2,1,0,0,0
Linq,0,3,1,17,11,1,0,0
Lloyd,0,0,0,6,5,1,0,0
Martin,0,1,0,0,2,0,0,0
McKnight,1,0,0,23,27,1,0,0
Meron,0,1,1,5,5,2,0,0
Mike M,1,0,0,3,3,1,0,0
Norden,0,4,0,4,15,1,0,0
Ojo,0,0,0,0,4,0,0,0
Oort,3,1,1,7,4,1,0,0
Powell,0,3,1,7,2,4,0,0
Pries,0,0,0,3,0,0,0,0
Tan,1,2,0,5,4,0,0,0
Turner,0,0,1,1,1,0,0,0
Vasilyev,0,1,0,1,4,1,1,0
Wilson,2,1,0,3,0,1,0,0
Yearwood,1,1,0,5,1,1,1,0
Zlatic,2,1,0,6,1,1,0,0
knapp,4,2,0,10,4,3,0,0
