player,goals,assists,blocks,catches,completions,throwaways,drops,callahans
Jack,0,0,0,0,1,0,0,0
Jacob,3,3,4,1,0,2,1,0
Jordan,1,1,2,11,6,6,0,0
Joshua,0,0,1,4,1,0,0,0
Kawaoka,0,0,0,2,1,0,0,0
Kobe,0,0,0,0,0,0,0,0
Lexa,0,0,0,1,1,0,0,0
Lior,4,1,2,38,5,2,0,0
Marcelo,2,6,3,9,18,1,0,0
Max,0,0,0,1,0,0,0,0
Natasha,0,0,0,7,6,0,0,0
Nolan,0,1,1,3,2,1,0,0
Phil,0,0,2,1,0,0,0,0
Raj,0,0,0,2,5,0,0,0
Robot,0,0,0,2,4,0,0,0
Sam,1,1,0,21,57,0,0,0
Schlag,0,2,0,17,5,1,0,0
Skylohr,1,0,0,8,2,0,0,0
Tommy,0,0,0,1,1,0,0,0
Vincenzo,1,3,0,9,3,1,0,0
Xander,0,0,0,2,2,0,0,0
Adams T,1,0,0,0,1,0,0,0
Chang,2,4,0,26,36,0,0,0
Checho,0,0,1,2,1,1,0,0
Condit,1,0,0,2,2,0,0,0
Crawford,0,1,2,1,8,2,1,0
Earley,0,0,0,5,9,0,0,0
Falat,3,2,0,14,7,2,1,0
Fein,0,1,2,13,6,0,1,0
Hammer D,0,1,0,7,4,1,0,0
Hernande,0,0,0,1,1,0,0,0
Hirning,0,0,2,3,2,0,0,0
Jaffe,0,1,1,13,5,1,0,0
Josh K,0,0,0,0,0,0,0,0
Kharrazi,1,1,0,13,16,1,0,0
Kunz S,0,1,1,3,3,0,0,0
Lassett,0,1,0,20,16,1,0,0
Levinsky,3,0,0,5,1,1,0,0
Lin M,0,4,0,23,3,1,0,0
Moore,2,0,1,8,3,1,1,0
Morris A,3,0,0,7,5,0,1,0
Murphy N,3,0,0,7,9,1,0,0
Newlin,0,0,0,3,4,2,0,0
Norden,2,1,0,29,29,0,0,0
Richmond,0,0,0,1,5,0,0,0
Roach,0,0,0,2,2,0,0,0
Sabin Z,5,5,0,11,25,2,0,0
Shi A,0,0,0,1,6,0,0,0
Stearns,0,1,1,35,34,0,1,0
Surmani,3,0,0,7,5,1,0,0
Thompson,2,1,0,2,1,1,0,0
Tien,0,0,0,1,3,0,0,0
Tozer,0,0,0,2,2,1,0,0
Yeager,0,0,0,5,5,0,0,0
Yeagle R,0,0,0,1,1,0,0,0
Young L,0,1,0,25,9,0,0,0
Zaccaro,2,2,1,21,38,1,0,0
Adam Cho,1,0,0,5,1,0,0,0
Aldous R,1,1,1,17,14,1,0,0
Alex D,4,3,0,18,34,2,0,0
AlexD,0,1,0,5,14,0,1,0
Ben Mill,0,0,0,0,0,0,0,0
Brad H,4,2,1,36,56,3,1,0
BradH,1,1,0,5,0,1,0,0
Bryant S,0,0,0,1,4,1,0,0
Cam Bail,2,1,0,10,6,2,0,0
Cam Bak,1,0,0,1,1,0,0,0
CamBail,2,0,1,3,16,0,0,1
CamBak,0,0,0,0,0,0,0,0
Charli E,0,0,0,1,1,0,0,0
CharliE,0,0,0,1,2,0,0,0
Dennis C,0,0,0,4,4,0,0,0
Derek M,0,0,1,5,2,0,0,0
Eddie H,0,3,0,6,18,1,0,0
EddieH,0,0,0,0,0,1,0,0
Hai Tran,0,0,0,0,0,0,0,0
Henry S,1,1,0,8,1,0,0,0
HenryS,0,0,0,1,0,1,0,0
John D,0,0,1,3,0,0,0,0
John Q,1,0,1,2,0,0,0,0
John R,0,4,1,2,16,0,0,0
JohnD,0,0,0,1,0,0,0,0
JohnQ,0,0,0,0,1,0,0,0
Kodi S,2,3,0,64,17,3,0,0
KodiS,1,0,0,12,5,0,0,0
Manny E,0,1,1,23,4,1,0,0
Marc M,2,2,1,5,3,0,1,0
MarcM,0,0,0,1,3,0,0,0
Mark B,1,3,1,19,25,3,0,0
MarkB,0,2,0,0,2,1,0,0
Morgan H,0,0,0,0,0,0,0,0
Nick M,1,1,0,6,5,0,1,0
Nick R,2,0,0,2,1,0,0,0
NickM,0,0,0,1,0,0,0,0
Peter GL,2,0,1,2,8,2,0,0
PeterGL,0,0,0,0,0,0,0,0
Qxhna T,0,1,0,2,4,0,0,0
QxhnaT,0,1,0,0,0,1,0,0
Reed H,2,1,0,6,1,0,0,0
Robbie F,0,1,0,1,1,2,0,0
Ryan S,1,2,1,10,9,1,0,0
RyanS,0,0,0,1,0,0,0,0
Sam C,1,1,1,19,6,1,0,0
Shane W,1,0,2,6,4,0,2,0
ShaneW,0,0,1,0,0,0,0,0
Steph L,0,0,0,5,3,0,0,0
StephL,0,0,0,0,3,0,0,0
Willam A,0,0,0,1,0,0,0,0
WillamA,0,0,0,0,0,0,0,0
Willia C,1,3,1,11,11,0,0,0
Xtehn T,0,1,1,8,2,2,0,0
XtehnT,0,0,0,0,0,2,0,0
AJ,0,0,0,1,1,0,0,0
AK,0,0,1,3,4,0,1,0
B Wachob,0,1,1,0,4,0,0,0
Barrett,0,0,0,0,0,0,0,0
Barrow,0,0,0,5,1,0,0,0
Bass,1,0,0,0,1,0,0,0
Carr,1,1,1,30,43,1,0,0
Chapman,0,0,0,0,0,0,0,0
Chard,0,0,1,6,3,0,0,0
Clary,2,0,0,1,5,0,0,0
Cogswell,0,0,0,0,0,0,0,0
Del,0,0,0,0,0,0,0,0
Dennis,0,0,0,2,1,0,0,0
Fairley,2,1,1,14,14,0,0,0
Gibson,1,1,1,7,8,1,0,0
H Wachob,0,1,0,20,16,1,0,0
Hiser,1,0,1,2,0,0,0,0
Huston,0,1,0,26,24,0,0,0
Kunsa,1,2,0,47,32,0,0,0
Lane,0,0,0,3,2,0,0,0
Lapikas,0,0,0,0,0,0,0,0
Larsen,0,0,0,15,12,0,0,0
Layton,0,0,0,0,0,0,0,0
Ley,4,7,0,56,43,1,0,0
Lootens,0,0,0,0,0,0,0,0
McKisic,0,0,0,0,2,0,0,0
O'Bryan,0,2,2,8,23,3,0,0
PVB,1,1,0,2,14,1,0,0
Perales,0,1,0,16,21,0,0,0
Repasky,4,1,2,24,19,1,0,0
Roney,3,0,2,32,62,6,1,0
Schimmel,0,0,0,0,0,0,0,0
Seuntjen,1,0,0,15,6,0,0,0
Sullivan,0,0,0,9,5,0,0,0
Taylor,2,1,0,10,5,1,0,0
Travagli,0,0,0,17,13,1,0,0
Vickroy,2,4,2,22,21,1,1,0
Vinson,0,0,0,4,3,0,0,0
Wasnick,0,0,0,1,1,0,0,0
Armstron,2,1,0,22,7,2,0,0
Boychuk,3,0,0,1,7,1,1,0
Burelle,2,1,0,21,9,1,0,0
Carroll,2,2,1,16,4,2,0,0
Dacquist,0,0,1,3,1,0,0,0
Edwards,1,0,4,16,3,0,0,0
Foord,0,1,2,9,4,0,0,0
Harris,2,0,1,29,9,4,0,0
Harrison,0,0,2,3,6,0,0,0
Hau,1,1,2,12,6,0,1,0
Hirst,3,3,0,21,1,2,0,0
Huynh,4,1,1,16,6,0,0,0
Iain M,3,2,2,4,1,0,0,0
IsaiahMK,2,3,1,18,12,1,1,0
LaFrance,0,0,1,2,1,0,0,0
Linq,1,1,0,5,14,2,0,0
Lloyd,1,1,2,1,12,2,0,0
Martin,0,0,0,0,3,0,0,0
McKnight,1,3,0,11,18,1,1,0
Meron,0,0,1,1,2,0,0,0
Mike M,1,1,2,11,11,0,0,0
Norden,1,1,0,0,10,2,0,0
Ojo,0,0,1,0,0,0,0,0
Oort,3,1,0,4,4,0,1,0
Powell,1,2,0,3,2,1,0,0
Pries,1,0,0,1,2,0,0,0
Tan,1,1,0,3,6,0,0,0
Turner,0,0,0,2,0,0,0,0
Vasilyev,0,0,0,3,1,0,0,0
Wilson,0,2,0,2,0,1,0,0
Yearwood,0,1,0,0,8,1,0,0
Zlatic,1,0,1,10,6,0,0,0
knapp,0,2,0,12,8,1,0,0
