player,goals,assists,blocks,catches,completions,throwaways,drops,callahans
Jack,0,0,0,0,0,0,0,0
Jacob,2,1,0,17,7,1,1,0
Jordan,2,1,2,6,17,1,0,0
Joshua,0,0,0,2,2,1,0,0
Kawaoka,0,0,0,2,2,0,0,0
Kobe,0,0,1,0,0,0,0,0
Lexa,0,1,0,3,2,0,0,0
Lior,1,3,1,41,19,0,0,0
Marcelo,1,2,1,42,30,3,0,0
Max,0,0,0,2,1,0,0,0
Natasha,0,0,0,4,3,0,0,0
Nolan,0,0,1,1,7,0,0,0
Phil,0,0,1,1,3,0,0,0
Raj,0,0,0,3,5,0,0,0
Robot,0,0,1,7,1,0,0,0
Sam,1,1,0,5,30,1,0,0
Schlag,0,1,0,4,7,0,0,0
Skylohr,1,0,0,0,0,0,0,0
Tommy,0,0,0,1,1,0,0,0
Vincenzo,3,0,0,2,1,1,0,0
Xander,0,0,0,4,1,0,0,0
Adams T,0,0,0,3,1,1,0,0
Chang,1,2,0,88,32,2,0,0
Checho,0,0,1,0,3,0,0,0
Condit,1,0,1,3,0,0,0,0
Crawford,2,1,1,6,17,1,1,0
Earley,0,1,0,13,8,1,0,0
Falat,2,2,1,34,21,1,0,0
Fein,1,0,1,12,6,0,0,0
Hammer D,0,0,0,6,4,1,0,0
Hernande,0,0,0,2,3,0,0,0
Hirning,0,1,1,3,2,0,0,0
Jaffe,0,1,1,12,9,1,0,0
Josh K,0,0,0,0,0,0,0,0
Kharrazi,1,1,0,2,11,3,1,0
Kunz S,0,0,1,3,4,0,0,0
Lassett,0,1,0,8,22,1,0,0
Levinsky,1,0,1,1,0,0,0,0
Lin M,0,0,1,19,19,2,0,0
Moore,0,0,2,9,7,0,0,0
Morris A,1,1,1,6,1,1,1,0
Murphy N,1,1,0,4,3,1,0,0
Newlin,0,2,0,1,6,0,0,0
Norden,2,3,0,31,24,0,0,0
Richmond,0,0,0,3,1,0,1,0
Roach,0,0,0,1,2,0,0,0
Sabin Z,3,2,1,25,8,1,1,0
Shi A,2,0,0,0,4,1,0,0
Stearns,5,2,0,23,13,2,1,0
Surmani,0,1,0,21,1,0,0,0
Thompson,2,2,1,17,6,2,0,0
Tien,0,0,0,3,1,0,0,0
Tozer,0,0,0,1,1,0,0,0
Yeager,0,0,0,7,6,1,0,0
Yeagle R,0,0,1,1,0,0,0,0
Young L,0,2,0,17,25,2,0,0
Zaccaro,1,1,0,40,31,2,0,0
Adam Cho,0,1,0,4,0,0,0,0
Aldous R,0,0,2,14,7,2,0,0
Alex D,1,2,1,53,13,2,0,0
AlexD,0,0,0,6,0,0,1,0
Ben Mill,0,0,0,1,3,0,0,0
Brad H,1,6,1,23,7,1,0,0
BradH,0,0,0,8,11,1,0,0
Bryant S,1,0,0,2,1,0,0,0
Cam Bail,0,0,0,0,6,2,0,0
Cam Bak,1,0,1,2,0,1,0,0
CamBail,2,0,0,3,4,0,0,0
CamBak,0,0,0,0,0,0,0,0
Charli E,0,1,0,4,3,0,0,0
CharliE,0,0,0,2,0,0,0,0
Dennis C,0,0,0,4,7,0,0,0
Derek M,0,0,0,2,1,0,0,0
Eddie H,0,0,0,24,24,2,0,0
EddieH,0,0,0,1,0,1,0,0
Hai Tran,0,0,0,0,0,0,0,0
Henry S,0,0,1,3,5,1,0,0
HenryS,0,0,0,0,0,0,0,0
John D,0,0,1,1,3,0,0,0
John Q,1,0,2,4,1,0,0,0
John R,1,1,1,6,12,1,0,0
JohnD,0,0,0,1,0,0,0,0
JohnQ,0,0,0,1,0,0,0,0
Kodi S,1,3,1,28,28,4,1,0
KodiS,1,0,0,4,4,0,0,0
Manny E,0,1,0,16,26,0,0,0
Marc M,1,1,1,9,10,2,0,0
MarcM,0,0,0,0,0,0,0,0
Mark B,5,11,2,4,14,2,0,0
MarkB,0,0,0,5,1,1,0,0
Morgan H,0,0,0,0,0,0,0,0
Nick M,0,2,1,1,2,0,2,0
Nick R,2,0,0,6,1,0,1,0
NickM,0,0,0,0,0,0,0,0
Peter GL,4,0,1,1,9,1,0,0
PeterGL,0,0,0,0,0,0,0,0
Qxhna T,0,0,0,0,2,0,0,0
QxhnaT,0,0,0,3,1,0,0,0
Reed H,1,2,0,0,7,0,0,0
Robbie F,0,0,0,1,0,1,0,0
Ryan S,3,0,0,11,8,0,1,0
RyanS,0,0,0,8,4,0,0,0
Sam C,3,1,0,10,22,0,1,0
Shane W,1,0,2,6,4,0,0,0
ShaneW,0,0,0,0,0,1,0,0
Steph L,1,0,0,4,11,1,0,0
StephL,0,0,0,4,4,0,0,0
Willam A,0,0,0,3,0,0,0,0
WillamA,0,0,0,0,0,0,0,0
Willia C,2,1,1,15,1,2,0,0
Xtehn T,0,0,1,7,6,0,0,0
XtehnT,0,0,0,1,1,1,0,0
AJ,0,0,0,0,0,0,0,0
AK,1,0,0,3,3,0,0,0
B Wachob,1,0,0,3,3,0,0,0
Barrett,0,0,0,1,0,0,0,0
Barrow,1,0,0,2,14,0,0,0
Bass,1,0,0,0,1,0,0,0
Carr,2,1,2,2,25,1,0,0
Chapman,0,0,0,0,0,0,0,0
Chard,1,1,0,10,2,0,0,0
Clary,0,0,0,9,4,0,0,0
Cogswell,0,0,0,0,0,0,0,0
Del,0,0,0,0,0,0,0,0
Dennis,0,0,0,0,1,0,0,0
Fairley,0,0,0,5,3,1,0,0
Gibson,1,1,1,11,14,0,0,0
H Wachob,0,1,0,4,21,1,0,0
Hiser,2,0,0,0,5,1,0,0
Huston,4,0,0,29,12,0,0,0
Kunsa,0,1,0,36,44,1,0,0
Lane,1,0,0,4,5,0,0,0
Lapikas,0,0,0,0,0,0,0,0
Larsen,0,0,0,18,23,0,0,0
Layton,0,0,0,1,1,0,0,0
Ley,0,4,1,26,45,2,0,0
Lootens,0,0,0,1,0,0,0,0
McKisic,0,0,0,2,1,0,0,0
O'Bryan,0,0,1,32,25,1,1,0
PVB,0,1,1,3,10,0,0,0
Perales,1,1,0,0,5,1,0,0
Repasky,3,1,1,22,19,1,0,0
Roney,0,1,6,64,4,2,1,0
Schimmel,0,0,0,0,0,0,0,0
Seuntjen,0,0,2,15,12,1,0,0
Sullivan,1,0,0,5,14,0,1,0
Taylor,5,0,0,8,3,1,0,0
Travagli,1,2,1,2,22,2,0,0
Vickroy,1,3,1,18,12,1,0,0
Vinson,0,0,0,1,0,0,0,0
Wasnick,0,0,1,2,1,0,0,0
Armstron,0,3,0,15,21,0,0,0
Boychuk,1,0,0,3,5,0,0,0
Burelle,4,1,0,6,6,2,1,0
Carroll,3,3,2,28,21,2,0,0
Dacquist,0,0,0,2,2,0,0,0
Edwards,0,0,0,9,1,1,0,0
Foord,0,1,2,5,7,0,0,0
Harris,3,2,0,23,9,2,0,0
Harrison,1,1,1,8,3,0,0,0
Hau,0,1,2,4,5,2,0,0
Hirst,0,1,1,13,2,1,1,0
Huynh,4,2,1,11,20,1,0,0
Iain M,0,0,1,8,1,0,0,0
IsaiahMK,3,1,0,13,18,5,0,0
LaFrance,0,0,1,1,2,0,0,0
Linq,1,2,0,8,5,2,0,0
Lloyd,0,0,0,15,3,1,0,0
Martin,0,1,0,3,3,0,0,0
McKnight,0,1,0,43,21,0,1,0
Meron,0,1,1,5,7,2,0,0
Mike M,1,2,1,1,7,0,0,0
Norden,0,2,1,27,11,3,0,0
Ojo,1,0,3,1,1,0,0,1
Oort,1,0,1,10,8,2,0,0
Powell,1,1,1,1,8,1,0,0
Pries,0,1,0,2,2,0,0,0
Tan,2,1,0,4,3,0,0,0
Turner,1,0,0,0,0,0,0,0
Vasilyev,0,0,1,13,3,0,0,0
Wilson,0,1,0,5,3,0,0,0
Yearwood,1,2,0,1,2,2,0,0
Zlatic,1,1,0,0,4,0,0,0
knapp,4,2,0,1,12,0,0,0
