player,goals,assists,blocks,catches,completions,throwaways,drops,callahans
Jack,0,0,0,0,1,0,0,0
Jacob,3,0,0,4,3,1,1,0
Jordan,1,1,0,20,13,5,0,0
Joshua,0,0,0,1,1,0,0,0
Kawaoka,0,0,0,0,1,0,0,0
Kobe,0,0,0,0,0,0,0,0
Lexa,1,0,0,1,6,0,0,0
Lior,1,1,0,27,62,1,0,0
Marcelo,0,5,0,13,32,3,1,0
Max,0,0,0,2,1,0,0,0
Natasha,0,0,0,3,6,0,0,0
Nolan,0,1,0,6,5,0,0,0
Phil,0,0,1,1,3,0,0,0
Raj,0,0,0,1,1,0,0,0
Robot,0,1,1,6,3,1,0,0
Sam,0,2,0,11,12,1,0,0
Schlag,0,0,0,17,8,1,0,0
Skylohr,1,0,0,7,0,0,0,0
Tommy,0,0,1,1,1,0,0,0
Vincenzo,2,2,1,11,8,1,0,0
Xander,0,0,0,4,2,0,0,0
Adams T,0,0,0,2,1,0,0,0
Chang,2,2,0,32,31,1,0,0
Checho,1,0,1,8,1,0,0,0
Condit,0,0,1,1,3,1,0,0
Crawford,1,1,0,5,0,3,0,0
Earley,2,0,0,2,4,1,1,0
Falat,4,3,1,7,15,1,0,0
Fein,3,1,2,0,5,0,0,0
Hammer D,0,1,1,3,2,1,0,0
Hernande,0,0,0,1,1,0,0,0
Hirning,0,0,1,3,4,0,0,0
Jaffe,0,2,1,3,6,1,1,0
Josh K,0,0,0,0,0,0,0,0
Kharrazi,1,0,1,9,6,1,0,0
Kunz S,0,0,4,2,3,0,0,0
Lassett,0,1,1,5,11,1,0,0
Levinsky,0,0,1,1,4,1,0,0
Lin M,0,2,0,1,1,1,0,0
Moore,1,0,0,5,10,1,0,0
Morris A,0,0,1,9,6,0,0,0
Murphy N,3,1,0,9,7,0,0,0
Newlin,0,0,1,2,2,0,0,0
Norden,1,0,1,48,68,1,0,0
Richmond,1,0,0,1,3,0,0,0
Roach,0,0,0,3,1,0,0,0
Sabin Z,7,3,2,5,13,2,0,0
Shi A,1,0,0,13,8,0,0,0
Stearns,4,3,0,3,8,3,1,0
Surmani,2,1,0,18,23,0,0,0
Thompson,1,3,0,14,5,2,0,0
Tien,0,0,0,1,3,0,0,0
Tozer,0,0,0,1,2,0,0,0
Yeager,1,0,0,2,2,0,0,0
Yeagle R,0,0,0,1,1,0,0,0
Young L,1,2,0,28,4,0,0,0
Zaccaro,1,3,2,52,3,1,0,0
Adam Cho,1,1,0,1,2,0,0,0
Aldous R,0,0,1,10,2,3,0,0
Alex D,1,1,0,34,6,2,0,0
AlexD,0,0,0,21,16,1,0,0
Ben Mill,0,0,0,1,0,0,0,0
Brad H,0,1,0,32,43,1,1,0
BradH,0,0,0,1,10,0,0,0
Bryant S,0,0,0,1,1,0,0,0
Cam Bail,3,0,0,1,22,1,1,0
Cam Bak,1,0,0,0,0,0,0,0
CamBail,3,0,1,7,7,0,0,0
CamBak,0,0,0,0,0,0,0,0
Charli E,0,1,0,1,0,0,0,0
CharliE,0,0,0,4,0,0,0,0
Dennis C,0,1,0,4,1,0,0,0
Derek M,0,0,1,8,2,0,0,0
Eddie H,1,1,0,32,7,2,1,0
EddieH,0,0,0,1,2,1,0,0
Hai Tran,0,0,0,0,0,0,0,0
Henry S,1,0,0,8,3,1,0,0
HenryS,0,0,0,1,0,0,0,0
John D,0,0,1,2,1,0,1,0
John Q,0,0,2,2,4,0,0,0
John R,0,1,0,21,11,0,0,0
JohnD,0,0,0,0,0,0,0,0
JohnQ,0,0,0,0,0,0,0,0
Kodi S,1,5,0,58,68,7,0,0
KodiS,0,0,0,2,4,0,0,0
Manny E,0,1,0,9,5,1,0,0
Marc M,1,3,1,0,7,1,0,0
MarcM,0,0,0,1,4,0,0,0
Mark B,2,5,1,74,26,4,0,0
MarkB,0,1,0,1,6,0,0,0
Morgan H,0,0,0,0,0,0,0,0
Nick M,2,0,1,2,1,0,0,0
Nick R,1,0,0,0,1,0,0,0
NickM,0,0,0,1,0,0,0,0
Peter GL,1,0,1,6,1,1,0,0
PeterGL,0,0,0,0,0,0,0,0
Qxhna T,0,0,0,2,0,0,0,0
QxhnaT,0,0,0,3,1,1,0,0
Reed H,0,0,0,0,2,0,0,0
Robbie F,0,0,0,4,2,0,0,0
Ryan S,1,2,1,10,14,0,1,0
RyanS,0,0,0,1,1,0,0,0
Sam C,1,1,0,1,14,1,0,0
Shane W,1,0,2,6,3,0,1,0
ShaneW,0,0,0,0,0,0,0,0
Steph L,1,0,0,1,2,3,0,0
StephL,0,0,0,1,1,0,0,0
Willam A,0,0,1,4,0,1,0,0
WillamA,0,0,0,0,0,0,0,0
Willia C,3,3,1,10,2,1,0,0
Xtehn T,0,1,1,4,3,0,0,0
XtehnT,0,1,0,1,1,1,0,0
AJ,0,0,0,0,1,0,0,0
AK,1,0,2,1,2,0,1,0
B Wachob,1,0,0,4,6,0,0,0
Barrett,0,0,0,0,0,0,0,0
Barrow,0,1,0,16,9,1,0,0
Bass,0,0,0,2,1,0,0,0
Carr,0,3,2,14,31,2,0,0
Chapman,0,0,0,0,0,0,0,0
Chard,1,0,0,5,0,0,0,0
Clary,2,0,0,1,3,0,0,0
Cogswell,0,0,0,0,0,0,0,0
Del,0,0,0,0,0,0,0,0
Dennis,0,0,0,1,0,0,0,0
Fairley,1,1,0,1,0,1,0,0
Gibson,3,1,1,9,3,0,0,0
H Wachob,1,1,0,8,12,3,1,0
Hiser,0,1,2,2,3,0,0,0
Huston,5,2,1,25,5,1,0,0
Kunsa,0,0,0,4,86,0,0,0
Lane,0,0,0,5,10,0,0,0
Lapikas,0,0,0,0,0,0,0,0
Larsen,0,0,0,10,23,1,0,0
Layton,0,0,0,1,2,0,0,0
Ley,2,2,1,7,5,2,0,0
Lootens,0,0,0,0,0,0,0,0
McKisic,0,0,0,0,0,0,0,0
O'Bryan,1,6,1,42,4,2,0,0
PVB,0,1,0,11,7,2,0,0
Perales,0,1,1,27,0,0,0,0
Repasky,2,0,0,15,13,0,0,0
Roney,1,6,1,87,66,1,1,0
Schimmel,0,0,0,0,0,0,0,0
Seuntjen,2,0,0,5,14,0,0,0
Sullivan,1,0,0,3,22,0,0,0
Taylor,6,1,1,5,2,0,1,0
Travagli,0,0,1,9,8,0,0,0
Vickroy,0,6,1,7,31,4,1,0
Vinson,1,0,0,1,8,0,1,0
Wasnick,1,0,1,1,1,0,0,0
Armstron,2,2,1,20,2,1,0,0
Boychuk,1,0,0,30,2,2,1,0
Burelle,1,0,0,19,6,1,0,0
Carroll,2,0,1,29,13,1,0,0
Dacquist,1,0,0,0,2,0,0,0
Edwards,3,0,0,6,7,1,0,0
Foord,2,0,1,10,3,0,0,0
Harris,1,0,1,27,24,2,0,0
Harrison,0,1,2,5,10,2,0,0
Hau,1,1,0,2,12,1,1,0
Hirst,2,2,1,3,4,1,1,0
Huynh,2,2,0,18,10,1,0,0
Iain M,2,2,2,4,13,0,0,0
IsaiahMK,2,1,3,19,9,1,1,0
LaFrance,0,0,1,1,0,0,0,0
Linq,1,1,1,6,13,2,0,0
Lloyd,1,1,2,13,5,0,0,0
Martin,0,1,1,3,1,1,0,0
McKnight,3,2,1,22,2,2,0,0
Meron,0,1,1,8,7,2,0,0
Mike M,0,0,2,10,12,0,0,0
Norden,0,3,0,1,4,1,0,0
Ojo,0,0,0,1,1,0,0,0
Oort,1,1,0,1,3,1,0,0
Powell,0,1,1,2,2,0,0,0
Pries,2,0,0,1,2,1,0,0
Tan,1,0,2,9,0,0,0,0
Turner,0,0,0,0,2,0,0,0
Vasilyev,0,0,0,9,4,1,0,0
Wilson,0,1,1,4,9,1,0,0
Yearwood,0,2,0,0,3,1,0,0
Zlatic,0,2,2,5,3,0,0,0
knapp,1,3,0,3,28,1,1,0
